15446675-A_2 222 Maq 30 Alpha 488 - S
CCH,tension
1.652,231.6
1.649,248.1
1.647,238.8
1.655,248.3
1.656,246.5
1.644,242.2
1.65,246.3
1.651,232.9
1.638,250.9
1.645,232.1
1.659,236.7
1.654,244.1
1.645,239.2
1.647,241.0
1.666,240.7
1.644,243.5
1.657,242.5
1.649,241.8
1.644,242.7
1.644,246.8
1.653,240.6
1.65,245.0
1.658,240.8
1.649,253.0
1.653,241.4
1.642,240.3
1.656,238.2
1.641,248.5
1.652,243.7
1.644,245.8
1.639,241.1
1.645,247.3
1.657,249.3
1.652,249.1
1.646,242.9
1.652,250.6
1.646,246.7
1.647,232.3
1.659,242.8
1.649,250.4
1.664,249.7
1.646,241.8
1.643,237.6
1.648,239.2
1.644,241.3
1.646,249.4
1.646,237.2
1.639,241.2
1.638,251.1
1.663,239.7
1.648,246.6
1.656,241.9
1.651,238.6
1.643,235.8
1.654,245.4
1.648,244.5
1.645,235.0
1.65,240.5
1.646,240.3
1.651,236.9
1.651,245.1
1.66,244.7
1.652,244.8
1.659,245.5
1.646,236.1
1.652,243.3
1.649,246.2
1.652,235.9
1.644,241.1
1.642,241.7
1.66,250.2
1.647,243.4
1.649,243.2
1.654,247.7
1.651,243.7
1.676,242.6
1.666,249.9
1.639,246.3
1.655,235.2
1.649,243.7
1.64,245.5
1.648,238.3
1.648,242.6
1.66,246.4
1.657,244.1
1.654,239.0
1.648,242.2
1.655,244.2
1.653,244.4
1.666,238.1
1.65,250.0
1.653,244.1
1.647,238.7
1.647,238.9
1.658,249.4
1.647,234.6
1.653,242.4
1.648,244.3
1.664,248.0
1.649,247.3
