15446675-A_2 11446 Maq 30 Alpha 488 - S
CCH,tension
1.65,242.5
1.657,249.2
1.657,240.6
1.646,243.3
1.649,237.7
1.655,238.7
1.658,227.0
1.643,243.3
1.655,253.2
1.659,246.6
1.656,243.0
1.644,243.1
1.643,245.9
1.652,246.0
1.645,234.1
1.637,248.9
1.652,246.1
1.659,241.6
1.652,245.2
1.657,242.1
1.646,251.5
1.652,234.4
1.646,245.9
1.653,238.5
1.646,239.2
1.65,232.9
1.641,249.3
1.66,243.4
1.649,241.1
1.65,235.9
1.661,257.5
1.655,255.4
1.643,254.5
1.654,253.4
1.64,244.4
1.653,248.3
1.65,229.1
1.646,241.8
1.646,247.5
1.638,251.7
1.654,242.8
1.653,242.6
1.655,238.0
1.655,244.9
1.662,239.6
1.644,245.9
1.654,252.1
1.658,235.3
1.653,256.8
1.654,241.7
1.656,246.0
1.643,240.2
1.644,245.2
1.659,256.3
1.657,249.0
1.645,246.9
1.657,251.3
1.645,238.2
1.655,241.1
1.64,258.0
1.638,253.7
1.659,237.7
1.649,239.4
1.639,247.7
1.654,245.4
1.649,248.7
1.641,240.1
1.651,254.2
1.642,244.4
1.667,246.0
1.654,235.5
1.658,236.5
1.652,240.7
1.644,247.1
1.653,252.7
1.642,242.5
1.659,251.2
1.656,250.6
1.649,242.6
1.651,247.3
1.653,247.9
1.649,247.0
1.645,238.2
1.649,256.6
1.649,238.8
1.656,244.6
1.648,241.0
1.646,233.8
1.642,246.9
1.647,240.9
1.643,227.8
1.647,239.7
1.643,239.7
1.652,244.9
1.645,244.3
1.662,249.0
1.645,241.7
1.651,252.2
1.66,240.6
1.648,245.4
