13964779-A_0.5 8842 Maq 1 Alpha 550
CCH,tension
1.004,112.4
0.995,102.2
0.996,90.3
1.001,91.1
1.008,87.0
0.995,114.9
0.999,100.7
0.999,104.5
1.006,97.4
1.003,99.8
0.997,100.5
1.002,97.3
0.999,112.5
1.0,88.7
1.0,95.0
1.005,100.3
0.995,82.8
1.005,102.2
1.006,107.9
0.996,103.9
1.002,103.0
1.0,93.6
0.997,112.0
0.999,94.7
1.008,95.6
1.007,93.0
0.996,96.3
1.004,92.5
0.996,100.3
1.003,105.8
0.989,96.5
1.006,106.6
0.997,106.9
1.006,102.7
0.996,92.8
1.005,99.7
0.996,99.7
1.005,98.9
1.0,113.1
1.0,109.5
0.995,106.4
1.0,101.4
1.0,97.2
1.001,109.5
0.995,87.7
0.998,99.9
1.0,99.2
1.0,100.3
1.001,84.2
1.002,96.7
0.998,106.7
1.004,96.4
0.997,99.1
1.002,108.4
0.999,110.7
1.001,120.6
1.002,111.1
0.999,103.0
1.0,95.2
0.997,97.7
0.998,93.7
1.002,102.2
0.999,116.5
0.997,88.7
1.001,103.4
0.998,90.6
0.997,109.2
1.0,85.8
0.997,88.9
0.997,102.2
0.999,111.3
1.005,91.9
0.993,100.7
0.996,81.1
1.001,98.6
0.996,112.6
1.003,90.0
1.002,110.4
0.998,98.5
0.992,89.4
1.008,109.3
1.003,98.6
1.002,113.3
0.999,98.4
0.998,83.6
0.999,88.9
1.003,110.6
1.0,104.8
1.001,99.2
1.003,112.6
0.998,89.2
0.999,93.8
0.997,103.9
1.003,101.1
1.004,103.1
1.003,102.2
1.002,99.9
0.997,91.1
1.002,111.5
1.002,91.0
