13532154-B_0.75 12328 Maq 30 Alpha 488 - S
CCH,tension
1.251,116.8
1.242,105.0
1.235,127.1
1.253,125.3
1.245,116.6
1.254,120.3
1.257,112.7
1.244,119.8
1.237,122.3
1.249,124.7
1.255,127.4
1.255,125.3
1.255,116.1
1.246,128.5
1.248,126.6
1.254,127.7
1.255,120.9
1.24,125.8
1.253,124.5
1.251,111.3
1.252,123.8
1.25,116.5
1.252,124.9
1.258,119.2
1.249,108.2
1.263,114.6
1.243,111.5
1.252,127.6
1.253,134.7
1.25,133.6
1.253,119.8
1.249,126.2
1.246,113.9
1.25,114.6
1.252,123.1
1.243,125.2
1.257,122.8
1.251,134.7
1.25,119.3
1.244,131.0
1.254,123.4
1.257,114.6
1.256,125.5
1.248,115.4
1.254,125.9
1.25,117.8
1.257,136.9
1.238,117.7
1.247,128.6
1.248,135.0
1.25,119.7
1.262,117.5
1.25,111.7
1.238,116.5
1.256,127.2
1.243,122.5
1.258,105.9
1.255,120.5
1.244,139.3
1.253,125.9
1.258,132.8
1.236,124.6
1.256,111.7
1.251,117.5
1.249,115.6
1.251,112.5
1.249,135.2
1.247,110.5
1.242,126.9
1.244,115.4
1.245,121.1
1.254,127.9
1.246,103.7
1.249,107.3
1.241,115.8
1.256,119.6
1.252,128.0
1.255,118.3
1.247,115.1
1.247,118.0
1.25,105.7
1.254,126.3
1.25,112.8
1.249,123.8
1.25,118.4
1.251,119.3
1.252,113.4
1.256,131.7
1.252,114.5
1.243,124.1
1.244,118.8
1.25,132.5
1.247,125.2
1.246,130.4
1.25,121.5
1.242,126.7
1.258,127.9
1.247,117.2
1.254,112.1
1.246,125.7
