15457849-A_1.5 35 Maq 1 Alpha 550
CCH,tension
1.698,203.4
1.698,198.3
1.693,206.3
1.691,203.5
1.697,204.2
1.711,204.7
1.71,188.0
1.704,203.4
1.695,182.2
1.711,200.7
1.694,185.8
1.71,201.8
1.699,200.6
1.696,203.1
1.699,211.9
1.698,212.2
1.699,191.4
1.695,213.4
1.702,205.2
1.696,188.5
1.699,200.4
1.692,204.5
1.705,193.4
1.707,213.8
1.697,194.1
1.699,206.8
1.698,216.6
1.696,201.4
1.7,208.3
1.706,212.5
1.697,199.9
1.702,205.1
1.704,200.6
1.696,192.1
1.69,209.5
1.7,207.0
1.711,213.8
1.708,200.3
1.695,207.1
1.709,209.8
1.708,204.6
1.698,195.9
1.696,199.2
1.702,187.2
1.696,203.6
1.7,192.5
1.702,207.0
1.685,209.7
1.699,201.8
1.69,198.3
1.699,210.1
1.698,205.5
1.691,204.5
1.698,206.5
1.692,213.6
1.686,191.9
1.709,184.3
1.694,202.0
1.705,219.8
1.698,203.8
1.71,205.4
1.707,212.5
1.689,208.9
1.697,205.2
1.699,200.2
1.716,207.7
1.702,193.0
1.688,202.9
1.691,206.9
1.691,207.4
1.698,202.7
1.702,216.3
1.696,208.0
1.707,196.4
1.699,205.3
1.702,184.8
1.707,206.0
1.687,210.3
1.698,195.3
1.703,211.5
1.703,210.7
1.706,192.6
1.713,206.5
1.699,211.2
1.7,212.7
1.7,204.0
1.698,196.6
1.706,199.1
1.705,193.4
1.695,199.7
1.706,189.5
1.708,190.4
1.699,200.2
1.695,205.6
1.699,211.5
1.705,197.1
1.687,217.3
1.693,197.2
1.703,194.7
1.704,183.9
