35267295-A_0.35 884 Maq 1 Alpha 550
CCH,tension
0.898,69.2
0.893,68.5
0.891,67.8
0.902,67.2
0.903,69.5
0.903,69.0
0.897,67.2
0.901,71.9
0.891,72.6
0.904,68.5
0.904,67.4
0.901,68.2
0.903,64.6
0.912,71.0
0.899,67.7
0.906,70.6
0.899,67.3
0.898,71.1
0.896,67.2
0.902,65.2
0.896,69.7
0.901,71.3
0.899,69.9
0.9,68.2
0.902,68.5
0.896,68.3
0.904,66.4
0.895,67.5
0.902,67.1
0.903,67.6
0.903,68.6
0.899,67.9
0.9,70.2
0.902,68.8
0.904,67.9
0.9,68.7
0.897,65.5
0.898,63.4
0.903,69.0
0.897,68.4
0.897,67.7
0.895,68.8
0.906,65.5
0.904,67.3
0.908,68.5
0.906,67.8
0.9,64.6
0.9,68.4
0.907,70.0
0.901,71.3
0.895,66.5
0.903,67.1
0.901,69.5
0.894,65.5
0.9,72.1
0.897,68.1
0.894,67.3
0.9,68.5
0.891,64.6
0.895,69.9
0.901,68.4
0.899,65.5
0.894,63.1
0.895,70.7
0.902,70.0
0.898,68.0
0.907,70.2
0.895,68.9
0.897,68.2
0.903,68.2
0.895,68.2
0.906,65.7
0.895,72.6
0.898,70.8
0.902,69.2
0.903,66.0
0.895,67.3
0.904,65.0
0.902,64.9
0.891,67.3
0.907,68.3
0.902,64.9
0.902,70.7
0.902,68.1
0.905,68.8
0.905,64.6
0.899,68.9
0.897,64.8
0.901,68.6
0.898,68.0
0.893,67.1
0.905,64.3
0.901,66.1
0.897,66.3
0.904,66.2
0.897,68.2
0.899,66.6
0.891,67.9
0.909,68.1
0.892,67.8
