35267295-A_0.35 8354 Maq 1 Alpha 550
CCH,tension
0.894,67.0
0.905,69.6
0.895,65.8
0.902,64.6
0.906,66.3
0.896,68.6
0.897,64.5
0.898,66.4
0.9,60.6
0.894,67.6
0.906,67.6
0.907,63.7
0.901,67.6
0.902,68.5
0.904,66.2
0.898,75.0
0.901,65.6
0.909,68.4
0.902,67.2
0.892,66.2
0.895,68.3
0.899,66.2
0.907,66.5
0.899,70.4
0.892,64.8
0.894,65.6
0.896,68.7
0.89,72.5
0.906,67.6
0.897,64.7
0.896,69.2
0.898,68.0
0.894,70.3
0.898,64.7
0.901,68.5
0.903,67.5
0.9,72.0
0.898,70.6
0.892,69.6
0.905,68.0
0.892,65.3
0.904,64.8
0.905,67.4
0.895,67.0
0.897,65.9
0.896,68.0
0.898,72.7
0.903,66.2
0.903,68.0
0.9,69.7
0.908,65.4
0.902,64.1
0.903,68.6
0.897,69.9
0.903,68.9
0.901,66.7
0.899,63.2
0.899,68.3
0.899,66.1
0.892,69.2
0.896,69.5
0.902,68.6
0.895,63.0
0.895,71.6
0.903,67.9
0.894,63.1
0.902,67.9
0.895,70.6
0.896,65.2
0.906,69.2
0.899,66.3
0.899,68.9
0.904,67.1
0.898,68.7
0.902,66.6
0.899,64.7
0.898,66.3
0.895,68.1
0.891,68.2
0.896,67.8
0.903,70.4
0.897,67.2
0.902,68.5
0.9,64.0
0.91,69.4
0.899,67.7
0.9,66.8
0.901,69.5
0.898,66.4
0.897,70.4
0.9,62.1
0.897,67.3
0.896,68.1
0.9,70.8
0.894,66.4
0.899,67.2
0.899,68.8
0.898,68.2
0.905,66.7
0.898,64.1
