35267295-A_0.35 8791 Maq 1 Alpha 550
CCH,tension
0.902,66.9
0.901,68.4
0.903,70.1
0.9,71.3
0.904,65.5
0.9,67.6
0.899,67.1
0.901,64.9
0.896,66.6
0.903,65.0
0.908,64.0
0.903,69.9
0.903,67.7
0.889,68.3
0.899,67.8
0.897,66.9
0.899,63.7
0.899,69.6
0.889,64.3
0.892,67.4
0.901,68.9
0.903,69.3
0.899,68.1
0.898,66.8
0.895,65.1
0.9,66.5
0.901,69.3
0.902,65.4
0.902,68.2
0.903,68.6
0.895,68.8
0.901,70.1
0.899,66.0
0.894,68.0
0.903,69.4
0.9,69.7
0.897,68.6
0.906,66.6
0.893,66.5
0.897,69.4
0.902,70.2
0.896,67.0
0.888,70.5
0.889,67.8
0.899,65.3
0.894,66.1
0.901,67.8
0.901,66.6
0.899,68.0
0.901,66.4
0.898,64.5
0.9,68.2
0.888,69.2
0.902,69.5
0.898,69.5
0.89,68.4
0.891,67.4
0.898,66.9
0.9,68.7
0.898,71.2
0.894,66.4
0.902,65.6
0.903,69.9
0.9,69.7
0.894,69.7
0.895,69.0
0.898,71.3
0.9,65.7
0.9,65.6
0.907,62.3
0.899,65.8
0.899,72.4
0.893,65.6
0.908,67.3
0.904,69.7
0.896,67.1
0.907,68.5
0.896,67.0
0.902,67.8
0.901,67.7
0.899,70.9
0.903,69.3
0.899,68.8
0.903,66.7
0.903,67.3
0.897,72.7
0.901,65.0
0.897,69.9
0.899,67.5
0.896,65.3
0.901,67.9
0.899,68.5
0.897,66.1
0.905,68.5
0.904,67.5
0.9,68.3
0.906,66.6
0.899,64.7
0.903,64.6
0.9,66.7
