15457849-A_2 11921 Maq 1 Alpha 550
CCH,tension
1.754,247.2
1.744,244.3
1.747,239.9
1.755,250.6
1.76,241.7
1.756,248.9
1.753,248.2
1.751,237.7
1.747,258.9
1.76,247.4
1.755,245.5
1.75,247.0
1.748,251.4
1.747,250.0
1.756,258.1
1.759,235.0
1.75,238.0
1.748,235.9
1.76,237.9
1.751,240.2
1.755,246.2
1.745,238.8
1.757,240.8
1.75,238.6
1.753,231.3
1.747,238.9
1.749,246.8
1.75,237.3
1.747,252.2
1.751,250.2
1.748,247.1
1.767,249.2
1.744,248.2
1.75,236.5
1.754,238.3
1.756,241.4
1.746,242.1
1.748,245.6
1.756,245.7
1.748,247.3
1.754,252.3
1.753,244.8
1.747,253.6
1.747,239.4
1.748,239.3
1.748,253.4
1.749,239.6
1.755,248.1
1.76,243.4
1.749,261.4
1.745,236.7
1.76,247.1
1.762,247.6
1.748,246.1
1.749,242.6
1.761,239.1
1.75,230.7
1.753,239.4
1.751,240.4
1.755,243.7
1.759,248.7
1.759,249.2
1.745,246.6
1.738,236.4
1.747,250.1
1.747,241.7
1.752,236.4
1.748,242.4
1.755,234.7
1.747,242.5
1.749,244.2
1.752,255.4
1.76,243.0
1.757,251.6
1.742,229.1
1.748,245.2
1.752,252.5
1.747,242.4
1.759,244.7
1.753,230.1
1.748,239.4
1.743,233.3
1.749,250.8
1.758,245.2
1.756,244.0
1.755,247.4
1.749,241.1
1.761,248.6
1.756,254.0
1.741,251.1
1.746,242.6
1.744,243.9
1.745,237.0
1.758,244.7
1.756,244.1
1.748,245.0
1.748,241.4
1.747,236.5
1.743,247.9
1.75,238.0
