15457849-A_2 35 Maq 1 Alpha 550
CCH,tension
1.753,237.7
1.75,252.7
1.753,250.1
1.752,255.3
1.753,237.5
1.753,260.2
1.755,241.5
1.751,246.7
1.744,239.4
1.757,260.9
1.754,239.2
1.751,237.9
1.75,245.7
1.746,240.5
1.753,245.6
1.752,246.9
1.748,236.1
1.742,231.6
1.758,232.8
1.752,250.5
1.757,237.9
1.758,255.8
1.753,246.9
1.759,234.2
1.756,239.2
1.745,239.3
1.746,235.7
1.749,255.7
1.756,234.1
1.75,242.6
1.753,249.0
1.756,248.6
1.754,244.3
1.742,246.3
1.754,240.0
1.75,239.1
1.751,246.6
1.755,234.1
1.759,245.7
1.752,247.1
1.748,240.5
1.761,235.9
1.751,244.8
1.761,243.5
1.757,258.5
1.751,248.4
1.751,238.2
1.753,232.5
1.746,255.6
1.753,247.5
1.76,227.3
1.747,248.5
1.76,246.3
1.741,253.0
1.741,242.1
1.764,238.5
1.759,246.7
1.749,241.8
1.752,238.9
1.748,252.8
1.755,238.4
1.751,249.2
1.738,255.5
1.753,228.6
1.738,247.2
1.744,224.2
1.75,236.9
1.752,244.6
1.75,246.5
1.744,249.9
1.746,241.8
1.742,249.0
1.756,244.6
1.747,246.3
1.748,244.2
1.755,246.8
1.742,228.5
1.752,244.9
1.755,245.2
1.76,245.8
1.752,247.0
1.755,235.6
1.758,250.1
1.737,247.3
1.754,262.8
1.753,219.0
1.74,236.7
1.745,222.2
1.748,227.8
1.753,227.0
1.751,241.5
1.751,241.5
1.747,244.4
1.743,244.4
1.762,267.7
1.755,251.8
1.759,250.8
1.757,242.6
1.755,239.6
1.754,248.2
