15327977-A_1 157 Maq 1 Alpha 550
CCH,tension
1.343,154.2
1.354,154.3
1.349,159.6
1.348,163.8
1.358,170.9
1.335,156.8
1.358,166.8
1.351,164.2
1.345,156.9
1.347,166.1
1.341,164.1
1.355,174.9
1.36,165.0
1.349,174.7
1.354,157.5
1.344,135.3
1.349,164.3
1.364,154.3
1.355,161.4
1.347,150.6
1.352,158.6
1.355,155.2
1.343,156.0
1.357,158.4
1.346,159.0
1.352,158.3
1.343,148.9
1.336,151.4
1.356,168.5
1.353,158.4
1.355,163.8
1.344,158.6
1.352,170.9
1.352,138.1
1.349,156.3
1.351,162.0
1.344,151.9
1.351,157.8
1.362,168.7
1.345,161.0
1.357,172.9
1.349,167.3
1.343,163.5
1.351,164.0
1.348,149.3
1.35,154.9
1.354,166.8
1.352,180.5
1.333,166.9
1.346,171.2
1.345,165.8
1.359,163.1
1.352,162.4
1.342,158.7
1.351,155.2
1.351,155.4
1.35,161.9
1.346,168.0
1.342,165.0
1.359,166.8
1.355,148.6
1.347,153.9
1.351,167.7
1.347,162.7
1.353,178.2
1.347,164.5
1.36,164.9
1.348,160.3
1.355,166.3
1.354,161.2
1.342,157.9
1.359,160.2
1.35,155.5
1.345,159.2
1.36,154.9
1.344,155.0
1.352,145.6
1.348,167.6
1.349,156.7
1.35,155.9
1.35,145.6
1.356,150.4
1.352,165.9
1.351,161.3
1.357,157.0
1.356,149.9
1.353,175.0
1.347,162.5
1.357,165.1
1.343,161.5
1.346,146.9
1.354,153.7
1.353,175.1
1.335,173.5
1.343,166.7
1.341,161.0
1.351,166.1
1.365,160.0
1.343,178.5
1.352,140.6
