35072404-B_0.75 783 Maq 30 Alpha 488 - S
CCH,tension
1.053,130.5
1.05,115.9
1.039,120.0
1.038,113.9
1.053,126.5
1.047,129.1
1.047,125.8
1.059,121.6
1.038,118.8
1.04,125.8
1.054,113.6
1.053,125.0
1.04,125.4
1.052,118.4
1.041,121.9
1.055,118.2
1.05,120.7
1.046,129.0
1.053,128.3
1.051,124.8
1.05,117.7
1.057,117.5
1.056,115.4
1.055,129.1
1.062,113.2
1.058,119.5
1.05,134.1
1.04,123.8
1.053,116.9
1.05,115.1
1.051,124.1
1.05,127.3
1.05,123.8
1.057,126.1
1.049,127.6
1.05,113.0
1.04,125.7
1.05,124.9
1.049,129.6
1.051,123.9
1.041,126.4
1.049,115.9
1.059,125.8
1.047,122.9
1.058,112.0
1.045,130.0
1.043,126.8
1.048,125.2
1.049,131.9
1.051,128.8
1.054,126.0
1.059,122.6
1.049,125.2
1.055,119.1
1.057,116.8
1.051,122.0
1.052,120.8
1.048,130.3
1.047,116.1
1.048,127.0
1.051,120.7
1.043,122.5
1.064,122.6
1.048,129.1
1.048,121.3
1.052,122.5
1.056,119.6
1.057,112.6
1.04,118.5
1.052,126.5
1.047,120.5
1.052,122.0
1.046,111.3
1.05,114.6
1.046,124.7
1.06,118.2
1.051,119.9
1.051,109.4
1.053,126.7
1.049,118.8
1.054,131.5
1.052,124.8
1.052,117.4
1.043,123.9
1.047,124.0
1.048,110.5
1.047,130.3
1.048,127.9
1.047,119.5
1.06,126.2
1.051,116.3
1.059,123.0
1.044,129.9
1.052,132.4
1.049,134.5
1.054,109.5
1.062,118.2
1.05,123.1
1.056,122.8
1.047,115.7
