33136798-A_0.5 7669 Maq 1 Alpha 550
CCH,tension
1.095,100.2
1.097,103.2
1.099,97.2
1.101,89.7
1.102,103.8
1.102,99.6
1.101,111.8
1.097,111.1
1.094,93.4
1.098,104.5
1.102,92.4
1.096,93.8
1.104,97.2
1.101,102.2
1.102,110.9
1.092,97.8
1.098,93.9
1.1,96.2
1.099,97.9
1.097,101.6
1.102,100.1
1.1,102.2
1.099,113.6
1.102,101.2
1.098,101.6
1.093,102.2
1.098,105.2
1.098,105.6
1.103,102.0
1.096,103.3
1.096,113.2
1.098,107.5
1.101,101.0
1.089,95.4
1.097,99.4
1.098,100.8
1.104,94.6
1.103,100.6
1.1,102.6
1.095,97.2
1.097,102.8
1.097,101.3
1.099,103.6
1.099,101.5
1.109,101.4
1.101,100.9
1.1,105.1
1.098,104.1
1.101,96.7
1.1,93.5
1.106,111.2
1.102,97.8
1.107,102.4
1.099,114.5
1.108,98.6
1.099,107.9
1.103,100.3
1.102,97.7
1.1,103.6
1.101,90.4
1.1,106.6
1.098,95.5
1.096,106.9
1.097,106.8
1.103,99.0
1.092,98.8
1.101,98.5
1.099,94.4
1.102,91.4
1.101,102.0
1.097,94.7
1.094,104.3
1.092,95.9
1.091,93.8
1.108,95.9
1.102,94.2
1.102,88.8
1.1,109.7
1.093,95.5
1.101,113.2
1.095,101.4
1.104,103.6
1.098,102.5
1.093,101.4
1.104,98.8
1.1,92.8
1.106,104.7
1.099,92.9
1.096,97.0
1.103,94.8
1.099,96.4
1.102,99.9
1.103,97.4
1.097,110.5
1.097,103.8
1.098,110.0
1.099,98.6
1.096,95.6
1.096,101.1
1.098,103.4
