35267295-A_0.5 8791 Maq 30 Alpha 488 - S
CCH,tension
0.939,99.3
0.955,107.6
0.947,110.4
0.96,101.1
0.964,97.4
0.946,92.2
0.949,99.2
0.947,97.6
0.939,101.2
0.95,96.9
0.954,102.7
0.95,101.2
0.949,99.0
0.949,99.0
0.963,103.7
0.945,88.1
0.946,103.2
0.953,95.9
0.954,103.5
0.948,102.6
0.95,100.1
0.96,103.2
0.942,103.7
0.954,105.9
0.937,101.7
0.951,107.0
0.939,99.6
0.953,103.4
0.952,107.5
0.961,103.1
0.959,92.2
0.955,96.0
0.953,101.0
0.952,93.0
0.946,106.9
0.949,107.1
0.958,108.1
0.95,91.9
0.946,100.3
0.953,103.4
0.944,99.8
0.95,104.5
0.95,99.0
0.948,98.6
0.955,101.5
0.955,101.9
0.944,107.3
0.949,101.3
0.945,96.3
0.942,99.3
0.951,93.5
0.945,101.1
0.945,100.5
0.951,107.6
0.953,95.1
0.95,102.8
0.944,91.4
0.953,96.7
0.945,100.2
0.944,104.5
0.949,106.0
0.953,103.6
0.952,100.9
0.955,100.2
0.955,110.0
0.954,97.8
0.951,102.3
0.955,102.7
0.954,100.3
0.946,95.2
0.948,108.1
0.953,103.8
0.945,98.6
0.945,107.1
0.945,94.7
0.954,100.8
0.953,98.5
0.957,97.2
0.946,94.9
0.948,97.8
0.948,105.4
0.954,88.5
0.946,92.7
0.958,98.2
0.953,96.3
0.95,99.5
0.949,95.2
0.944,95.6
0.949,99.7
0.958,100.1
0.959,102.2
0.954,99.8
0.958,100.6
0.956,100.4
0.95,98.0
0.957,99.9
0.946,104.0
0.954,99.7
0.95,105.5
0.955,100.4
