13588505-B_0.5 11771 Maq 30 Alpha 488 - S
CCH,tension
0.993,99.6
0.995,92.3
1.004,97.5
0.997,104.2
1.0,104.5
0.991,107.6
1.003,98.5
0.995,107.6
1.002,104.5
0.996,102.0
0.999,100.3
0.995,101.9
0.989,101.0
1.006,98.4
1.0,89.5
0.999,109.9
1.006,98.2
0.991,102.8
0.997,94.9
0.996,98.2
0.996,109.2
0.999,103.0
1.002,101.6
1.002,97.3
0.999,99.7
0.989,97.4
1.003,103.9
1.006,97.4
1.007,101.7
1.001,105.7
0.996,104.2
0.999,96.5
1.01,114.8
1.002,94.5
1.007,105.3
1.013,100.3
1.006,101.3
1.003,100.0
1.003,96.8
1.001,99.6
0.991,100.0
0.991,101.1
0.993,99.0
0.998,96.9
1.004,104.4
1.002,102.8
0.999,102.6
0.999,102.6
0.994,105.9
1.008,97.0
0.994,95.8
0.994,99.4
1.006,100.1
1.004,102.1
1.009,102.6
1.003,96.1
0.999,92.8
0.999,105.6
1.012,108.6
1.0,101.9
0.999,105.4
0.998,104.6
1.006,103.1
1.0,102.2
1.006,104.9
0.993,98.8
1.009,111.5
0.997,104.7
1.011,99.9
1.003,102.7
0.991,96.4
1.004,101.8
0.991,104.5
1.004,103.3
1.001,93.9
1.004,105.0
1.001,102.1
0.999,100.4
1.007,106.7
0.994,96.0
1.005,95.4
0.997,96.8
1.007,107.9
0.996,107.1
0.99,106.7
1.007,96.4
0.993,99.4
1.007,104.4
0.992,102.9
1.011,107.9
0.985,97.5
0.995,104.8
0.998,98.6
0.997,98.8
1.009,97.2
0.998,102.5
0.997,94.3
0.998,105.3
0.99,101.1
0.999,100.1
