13588505-B_0.5 13328 Maq 30 Alpha 488 - S
CCH,tension
0.986,110.7
0.998,103.5
1.004,100.8
1.002,109.7
0.999,98.7
1.004,92.5
0.998,86.9
0.998,108.9
0.993,98.8
0.999,95.9
0.999,113.5
0.99,98.6
1.002,105.2
1.002,89.6
0.995,105.2
0.997,93.4
1.001,98.2
0.993,96.2
0.998,100.4
1.005,107.4
1.006,104.3
1.003,101.4
1.002,111.2
0.998,96.7
1.003,100.6
1.002,91.9
0.999,99.0
0.999,97.8
0.991,108.4
0.995,109.5
0.996,99.6
0.998,106.1
0.996,101.5
1.0,104.0
1.002,108.9
1.0,95.5
0.998,103.9
0.996,109.9
0.991,80.8
0.995,93.2
1.005,109.5
0.999,94.8
0.994,103.8
0.998,102.7
0.999,97.8
1.001,104.6
1.01,102.9
1.003,108.1
0.995,96.0
0.998,107.5
1.0,99.8
1.007,90.0
0.998,89.7
1.001,103.0
1.0,93.3
0.997,105.3
0.997,98.8
0.993,90.9
1.0,93.6
1.005,103.1
0.995,99.7
0.998,99.0
1.0,100.8
1.005,112.7
0.995,114.9
1.0,100.4
0.995,104.3
0.995,96.8
0.994,111.7
0.999,115.4
1.004,108.7
0.998,106.4
0.996,108.7
1.001,109.0
0.997,98.9
1.004,111.5
1.006,96.6
0.992,105.7
0.999,91.7
1.008,111.1
1.002,102.9
1.001,97.0
1.0,102.7
0.997,105.1
0.998,98.8
0.999,97.9
1.0,105.4
0.991,105.4
0.994,104.0
0.999,106.1
1.002,88.9
1.006,107.7
0.999,104.2
0.995,92.0
0.999,92.0
1.003,114.5
0.999,96.5
0.999,95.7
1.004,102.1
0.992,105.4
