13588505-B_0.5 11671 Maq 30 Alpha 488 - S
CCH,tension
0.998,89.8
1.0,114.2
0.997,90.5
1.005,95.8
0.997,101.7
1.0,107.5
0.999,99.7
0.998,106.3
1.003,89.8
1.003,103.3
1.0,93.7
0.999,105.2
0.999,93.5
1.001,89.6
0.998,108.2
0.999,126.3
0.996,93.6
1.005,94.5
0.997,99.6
1.002,110.3
1.004,101.9
1.001,109.8
0.999,101.1
0.999,102.8
1.003,87.5
0.999,96.9
0.991,86.5
0.999,104.4
0.99,89.8
0.997,89.8
1.002,107.8
0.994,99.3
0.998,113.8
1.001,108.2
1.002,101.0
0.995,93.7
0.995,93.1
0.998,93.7
1.002,112.6
1.004,91.7
0.996,98.6
0.998,99.6
1.001,100.7
1.005,95.7
0.995,96.7
0.994,97.0
0.992,108.4
1.004,107.2
0.995,100.7
1.0,91.9
1.005,102.0
0.996,111.0
0.999,106.0
1.001,104.3
1.003,102.5
0.999,108.2
1.002,105.5
0.993,110.5
0.996,90.8
1.01,92.9
0.999,94.7
1.003,102.8
0.998,104.4
0.996,96.3
0.996,102.6
0.998,108.8
1.0,98.2
0.995,90.9
1.0,92.2
1.003,101.1
0.997,99.7
0.999,106.3
1.001,98.7
0.996,104.4
1.002,116.2
0.999,109.4
0.999,102.6
0.992,103.1
1.002,106.8
1.003,101.6
1.001,97.9
0.997,101.2
0.997,110.8
0.997,98.8
0.998,104.5
0.993,91.6
0.998,91.1
0.998,110.9
0.996,94.9
1.0,99.1
0.999,105.9
0.998,102.0
0.998,98.6
1.005,105.3
0.995,99.6
1.003,104.5
0.999,110.3
1.002,95.9
0.998,106.4
1.002,92.4
