15432237-A_0.35 1116 Maq 30 Alpha 488 - S
CCH,tension
0.904,68.0
0.899,65.6
0.894,65.7
0.901,70.8
0.893,63.4
0.897,69.5
0.9,69.3
0.905,67.4
0.902,66.9
0.905,65.6
0.895,67.3
0.898,68.5
0.899,66.7
0.902,66.0
0.902,68.6
0.901,68.4
0.908,67.1
0.9,67.1
0.886,69.5
0.9,66.7
0.898,67.6
0.903,66.1
0.897,67.4
0.898,68.8
0.901,68.2
0.902,69.5
0.902,67.3
0.9,68.2
0.898,70.1
0.901,68.1
0.898,66.9
0.897,68.8
0.903,64.2
0.898,69.2
0.904,67.4
0.907,68.1
0.895,65.5
0.91,68.6
0.895,65.9
0.897,66.8
0.905,67.9
0.896,66.8
0.898,67.0
0.898,67.1
0.897,68.7
0.894,67.9
0.902,68.2
0.9,67.0
0.898,69.6
0.898,69.2
0.9,68.8
0.9,70.2
0.903,66.5
0.901,66.1
0.907,66.0
0.897,69.7
0.895,69.2
0.901,66.7
0.901,69.9
0.904,68.1
0.901,69.6
0.894,63.9
0.904,66.6
0.91,67.9
0.904,67.3
0.903,67.1
0.901,62.6
0.898,68.1
0.901,67.9
0.914,66.8
0.898,67.7
0.898,69.5
0.898,66.5
0.896,65.2
0.899,64.1
0.902,66.7
0.905,68.1
0.899,65.7
0.902,69.0
0.904,64.7
0.899,64.3
0.898,67.3
0.901,65.3
0.899,66.8
0.901,66.9
0.893,67.1
0.907,68.7
0.899,68.4
0.903,65.2
0.906,62.9
0.907,68.2
0.903,67.9
0.899,70.2
0.9,69.5
0.893,70.7
0.901,66.6
0.898,67.3
0.906,67.8
0.902,66.7
0.901,64.6
