33136798-A_0.35 7669 Maq 1 Alpha 550
CCH,tension
1.053,64.7
1.053,65.5
1.047,68.3
1.049,65.0
1.046,70.7
1.052,69.1
1.05,67.3
1.053,72.3
1.053,66.9
1.054,66.3
1.056,66.5
1.049,66.1
1.053,68.7
1.051,69.7
1.043,64.9
1.047,69.1
1.049,68.7
1.042,68.9
1.05,65.4
1.049,69.1
1.054,68.1
1.047,68.3
1.052,66.1
1.046,63.8
1.055,66.4
1.048,68.2
1.05,70.3
1.049,71.0
1.043,66.9
1.052,71.8
1.053,68.3
1.052,67.1
1.046,69.9
1.047,67.4
1.05,68.9
1.05,67.1
1.046,68.3
1.05,71.8
1.056,66.5
1.049,68.5
1.047,66.2
1.057,66.4
1.056,71.6
1.052,66.1
1.05,67.1
1.054,66.9
1.057,67.2
1.058,65.3
1.052,65.1
1.048,69.3
1.051,64.4
1.047,69.6
1.051,65.9
1.052,70.3
1.055,69.2
1.046,71.0
1.048,69.5
1.05,66.4
1.05,63.9
1.05,67.4
1.054,67.8
1.054,64.0
1.05,65.5
1.052,68.2
1.055,66.7
1.054,69.0
1.051,70.0
1.053,68.5
1.046,65.2
1.049,68.6
1.051,67.8
1.054,64.7
1.046,68.1
1.055,67.4
1.053,66.1
1.05,67.0
1.05,62.2
1.046,69.7
1.056,70.0
1.043,68.7
1.047,64.8
1.054,69.5
1.055,66.8
1.051,65.5
1.049,67.4
1.059,70.8
1.05,67.8
1.05,66.5
1.05,67.4
1.053,68.3
1.055,63.9
1.05,67.5
1.059,62.3
1.051,65.0
1.048,66.4
1.049,70.1
1.051,65.8
1.048,68.2
1.043,69.9
1.055,70.3
