33136798-A_0.35 11775 Maq 1 Alpha 550
CCH,tension
1.048,67.5
1.047,69.0
1.038,66.0
1.053,68.2
1.047,67.7
1.036,67.8
1.045,68.4
1.051,66.9
1.057,67.5
1.046,67.1
1.047,65.5
1.047,67.3
1.052,67.5
1.051,67.2
1.053,68.2
1.051,67.8
1.038,66.7
1.05,68.2
1.05,66.1
1.054,68.9
1.054,67.8
1.049,66.0
1.044,65.8
1.056,65.4
1.05,66.6
1.053,67.7
1.048,68.0
1.051,68.1
1.044,67.8
1.047,70.6
1.052,67.8
1.055,67.9
1.047,66.0
1.049,68.8
1.043,66.8
1.054,66.3
1.058,66.3
1.055,66.9
1.055,67.2
1.05,68.3
1.052,67.6
1.052,67.7
1.053,67.4
1.05,67.0
1.054,67.1
1.047,67.1
1.048,66.3
1.05,67.3
1.055,67.8
1.054,67.3
1.052,68.7
1.056,68.6
1.05,68.1
1.049,70.8
1.053,68.9
1.045,67.7
1.048,68.8
1.049,67.6
1.054,69.1
1.054,67.1
1.049,67.0
1.057,66.3
1.053,66.7
1.053,67.7
1.044,68.1
1.049,67.0
1.044,67.3
1.054,67.3
1.051,67.5
1.043,67.4
1.053,67.7
1.045,65.1
1.047,67.0
1.044,66.2
1.048,67.4
1.057,69.3
1.054,65.8
1.05,65.6
1.05,66.2
1.046,68.2
1.057,66.7
1.056,69.0
1.05,67.1
1.051,66.1
1.055,66.5
1.05,67.2
1.048,67.8
1.057,67.5
1.053,67.6
1.044,67.1
1.055,66.3
1.048,70.5
1.056,67.7
1.049,68.1
1.044,66.6
1.061,67.6
1.05,65.7
1.042,68.9
1.052,68.1
1.047,64.6
