33136798-A_0.35 939 Maq 1 Alpha 550
CCH,tension
1.05,67.0
1.051,63.8
1.049,67.0
1.048,66.9
1.057,69.3
1.054,66.5
1.045,66.9
1.051,68.4
1.054,68.9
1.052,66.3
1.052,67.9
1.051,66.8
1.052,67.2
1.051,67.6
1.055,66.8
1.05,66.4
1.055,66.9
1.048,68.4
1.053,67.2
1.051,66.3
1.046,67.5
1.049,68.3
1.053,67.6
1.044,66.3
1.054,67.6
1.051,67.6
1.049,67.0
1.051,66.5
1.047,71.0
1.047,67.6
1.053,68.0
1.047,68.0
1.049,67.5
1.054,68.2
1.048,65.9
1.047,67.8
1.037,68.0
1.049,67.0
1.049,67.2
1.06,69.4
1.043,67.7
1.05,68.5
1.051,67.1
1.05,65.4
1.054,67.8
1.047,66.7
1.05,66.9
1.051,66.3
1.048,68.0
1.051,67.8
1.052,68.4
1.048,65.9
1.042,66.7
1.045,68.2
1.049,67.1
1.055,67.0
1.048,64.9
1.046,68.5
1.049,67.0
1.055,67.2
1.052,66.1
1.052,66.7
1.049,69.2
1.055,67.5
1.052,66.6
1.051,68.8
1.049,68.7
1.051,68.0
1.055,67.2
1.048,65.8
1.051,66.0
1.052,66.8
1.048,67.2
1.05,67.1
1.043,66.5
1.053,67.0
1.055,67.7
1.052,67.2
1.051,68.9
1.048,65.3
1.057,69.9
1.05,68.1
1.049,68.6
1.05,67.1
1.052,68.8
1.045,67.4
1.05,66.2
1.05,66.6
1.045,66.1
1.052,67.2
1.044,66.8
1.051,64.6
1.054,67.5
1.054,67.7
1.048,67.6
1.051,67.3
1.043,68.8
1.041,68.2
1.049,66.4
1.045,66.4
