35091062-A_0.5 1767 Maq 1 Alpha 550
CCH,tension
0.954,99.4
0.951,106.1
0.938,102.2
0.943,100.1
0.947,102.7
0.956,95.3
0.945,103.9
0.957,98.7
0.953,102.1
0.949,101.2
0.953,103.0
0.949,93.8
0.945,109.3
0.953,98.5
0.952,105.2
0.949,92.2
0.945,99.0
0.944,90.5
0.95,107.1
0.946,98.7
0.951,101.0
0.943,101.9
0.954,102.9
0.962,90.0
0.942,101.0
0.942,96.3
0.944,97.1
0.948,98.4
0.951,92.3
0.961,99.8
0.943,92.2
0.954,95.3
0.952,100.1
0.949,91.6
0.943,96.9
0.953,108.2
0.948,101.4
0.946,94.1
0.952,98.5
0.95,102.4
0.949,101.1
0.934,103.4
0.952,101.9
0.953,99.4
0.958,95.2
0.953,107.7
0.953,94.4
0.954,94.3
0.951,111.7
0.948,105.4
0.949,98.4
0.936,115.9
0.949,100.4
0.953,103.2
0.945,101.9
0.955,106.4
0.941,86.9
0.959,97.4
0.96,89.3
0.961,108.5
0.952,110.5
0.947,94.8
0.94,95.6
0.945,99.2
0.947,100.2
0.956,102.8
0.958,98.5
0.944,100.6
0.957,101.5
0.958,99.8
0.962,106.7
0.953,95.5
0.958,101.1
0.951,110.0
0.944,107.3
0.944,103.9
0.952,107.4
0.942,97.1
0.949,100.0
0.948,103.4
0.956,98.0
0.945,97.7
0.947,100.0
0.951,104.4
0.957,92.7
0.943,102.6
0.956,99.1
0.96,107.8
0.946,106.0
0.941,86.9
0.953,98.4
0.953,96.7
0.946,104.1
0.943,97.8
0.944,98.4
0.95,100.4
0.94,104.8
0.936,99.3
0.954,101.1
0.943,100.3
