35091062-A_0.5 11153 Maq 1 Alpha 550
CCH,tension
0.946,95.4
0.94,110.8
0.943,101.7
0.948,109.0
0.948,103.5
0.952,100.0
0.952,90.9
0.944,107.0
0.949,108.1
0.953,104.5
0.944,106.8
0.956,88.1
0.95,100.6
0.954,111.5
0.951,96.7
0.953,105.7
0.946,111.5
0.95,102.4
0.952,106.6
0.949,104.6
0.942,88.9
0.949,117.4
0.955,110.1
0.953,110.0
0.953,103.3
0.957,96.6
0.949,102.4
0.952,78.4
0.949,113.6
0.945,80.3
0.955,102.8
0.947,101.3
0.944,100.2
0.951,110.2
0.953,105.5
0.943,90.4
0.957,105.5
0.944,115.5
0.95,102.7
0.951,99.6
0.952,97.2
0.951,97.1
0.944,102.5
0.954,106.2
0.952,100.7
0.946,99.6
0.953,103.6
0.948,107.3
0.954,97.8
0.95,104.3
0.954,97.1
0.952,110.5
0.942,98.7
0.959,104.0
0.955,93.9
0.948,90.2
0.954,86.9
0.952,91.0
0.952,97.7
0.95,94.0
0.949,100.7
0.951,106.4
0.952,94.3
0.95,99.4
0.95,110.1
0.947,100.4
0.96,107.9
0.945,103.2
0.945,104.1
0.945,82.2
0.951,89.1
0.948,99.5
0.948,96.7
0.957,125.6
0.945,104.6
0.953,107.5
0.947,103.9
0.95,105.4
0.95,104.7
0.946,100.8
0.947,106.4
0.95,112.6
0.951,98.4
0.952,90.2
0.955,94.6
0.948,113.1
0.951,103.4
0.952,109.1
0.948,96.7
0.952,99.0
0.941,86.3
0.947,98.7
0.95,107.0
0.949,102.8
0.947,105.2
0.953,98.2
0.952,96.4
0.957,100.0
0.942,99.8
0.948,85.3
