35091062-A_0.5 1292 Maq 1 Alpha 550
CCH,tension
0.951,94.8
0.948,98.8
0.945,108.4
0.943,92.5
0.95,96.8
0.959,93.3
0.956,98.3
0.953,100.4
0.948,101.0
0.948,108.2
0.948,98.4
0.949,96.6
0.95,100.6
0.941,104.0
0.946,104.9
0.947,105.4
0.962,97.6
0.948,102.5
0.952,106.7
0.956,104.3
0.955,93.6
0.947,94.6
0.948,109.0
0.959,105.4
0.954,102.0
0.954,105.0
0.956,88.9
0.942,95.2
0.945,106.1
0.954,105.5
0.952,96.0
0.949,104.8
0.952,100.3
0.948,96.0
0.953,104.9
0.95,91.1
0.954,96.2
0.943,110.6
0.949,95.5
0.953,95.8
0.959,109.6
0.954,97.5
0.947,106.6
0.95,103.6
0.952,99.3
0.952,95.8
0.949,99.7
0.946,102.8
0.955,96.1
0.95,105.0
0.946,98.4
0.956,96.0
0.945,96.7
0.943,110.9
0.948,104.6
0.953,90.9
0.937,101.7
0.95,103.0
0.955,98.5
0.946,97.9
0.949,102.4
0.962,94.4
0.944,104.9
0.955,94.4
0.949,97.9
0.955,102.5
0.944,104.1
0.947,105.3
0.95,101.3
0.949,109.3
0.944,114.0
0.955,91.6
0.944,101.7
0.952,98.2
0.948,101.3
0.951,99.9
0.949,97.7
0.95,102.4
0.943,110.6
0.948,105.6
0.948,98.7
0.959,96.4
0.95,97.2
0.952,101.8
0.96,108.7
0.953,105.9
0.952,101.9
0.951,101.2
0.952,90.8
0.95,101.5
0.949,97.3
0.944,79.7
0.949,110.1
0.948,100.0
0.949,96.2
0.951,114.6
0.948,99.7
0.943,103.8
0.951,113.2
0.95,97.5
