33309931-A_5 124 Maq 30 Alpha 488 - S
CCH,tension
2.908,396.7
2.909,389.6
2.892,401.1
2.905,375.9
2.895,384.1
2.894,392.0
2.899,391.1
2.898,391.7
2.899,395.7
2.895,385.4
2.904,383.5
2.901,387.3
2.896,381.3
2.895,379.5
2.898,378.3
2.892,389.8
2.895,391.7
2.896,392.1
2.886,396.0
2.913,414.1
2.892,385.9
2.9,390.3
2.9,386.9
2.895,395.4
2.898,399.8
2.895,392.9
2.9,382.4
2.899,380.5
2.9,395.3
2.898,397.7
2.895,384.6
2.905,389.7
2.91,391.6
2.905,385.6
2.892,384.0
2.896,384.1
2.911,380.7
2.901,397.6
2.905,407.9
2.889,392.7
2.893,394.0
2.905,391.9
2.895,404.2
2.889,410.3
2.894,389.5
2.901,390.1
2.9,398.8
2.924,395.5
2.895,383.4
2.901,393.8
2.883,390.2
2.897,386.8
2.9,398.3
2.898,381.2
2.897,404.3
2.906,380.1
2.898,389.3
2.899,389.7
2.898,388.4
2.905,386.0
2.906,389.9
2.901,389.1
2.889,399.4
2.902,403.1
2.897,384.5
2.896,396.6
2.903,399.2
2.897,400.7
2.885,392.7
2.902,385.8
2.906,385.2
2.902,386.9
2.9,387.7
2.899,380.2
2.902,397.7
2.908,389.5
2.886,402.1
2.897,375.6
2.899,388.5
2.885,388.5
2.902,384.1
2.888,391.7
2.906,392.6
2.897,385.0
2.895,397.2
2.913,388.2
2.898,384.6
2.898,394.1
2.89,386.2
2.9,395.7
2.9,376.7
2.904,391.6
2.902,384.5
2.902,385.2
2.897,391.9
2.897,390.8
2.897,391.5
2.9,390.9
2.902,403.2
2.895,384.6
