13950483-A_0.35 4651 Maq 1 Alpha 550
CCH,tension
0.755,66.3
0.752,69.7
0.747,69.2
0.751,67.3
0.748,65.8
0.75,67.7
0.746,66.1
0.75,67.8
0.752,69.1
0.748,67.4
0.751,66.7
0.754,67.4
0.753,67.9
0.75,68.1
0.748,68.0
0.753,68.5
0.752,68.2
0.75,66.3
0.755,66.6
0.752,67.0
0.75,67.6
0.743,66.4
0.747,65.9
0.75,66.2
0.745,67.7
0.75,68.6
0.75,68.1
0.751,67.2
0.744,66.5
0.747,67.0
0.757,67.0
0.747,67.9
0.751,67.6
0.747,68.5
0.761,68.2
0.743,65.9
0.751,67.9
0.75,66.0
0.76,69.3
0.749,66.6
0.749,66.7
0.746,67.6
0.757,67.4
0.749,66.9
0.751,68.1
0.747,67.6
0.744,68.5
0.749,67.6
0.747,68.7
0.749,68.9
0.75,69.2
0.753,68.3
0.744,67.8
0.753,68.4
0.745,68.7
0.745,66.7
0.749,66.1
0.75,67.8
0.745,66.6
0.751,66.5
0.753,67.2
0.748,67.5
0.752,68.7
0.754,66.0
0.753,68.1
0.748,66.8
0.752,67.7
0.742,67.6
0.755,68.1
0.753,67.6
0.748,67.9
0.749,68.2
0.754,68.4
0.754,67.8
0.75,68.7
0.751,66.8
0.745,66.2
0.746,68.1
0.752,68.0
0.746,67.4
0.756,66.0
0.755,65.7
0.748,68.3
0.744,66.2
0.75,69.2
0.747,69.7
0.755,67.7
0.744,65.9
0.743,66.9
0.75,67.3
0.758,66.8
0.755,66.5
0.757,67.7
0.745,65.8
0.747,67.3
0.754,66.8
0.75,67.1
0.754,68.4
0.748,67.4
0.745,67.0
