13950483-A_0.35 9154 Maq 1 Alpha 550
CCH,tension
0.745,67.7
0.746,66.0
0.751,67.7
0.749,67.6
0.755,67.0
0.754,66.0
0.754,68.6
0.761,65.7
0.751,67.6
0.754,68.4
0.746,68.4
0.747,67.4
0.754,66.2
0.754,66.9
0.747,67.7
0.749,67.3
0.753,68.8
0.747,68.6
0.752,67.2
0.749,65.6
0.75,67.2
0.761,68.1
0.745,67.7
0.748,68.3
0.75,67.0
0.751,69.2
0.751,67.6
0.754,70.0
0.755,66.8
0.745,66.0
0.751,67.5
0.748,68.0
0.748,66.9
0.753,66.9
0.751,67.6
0.756,68.6
0.753,66.6
0.756,67.7
0.746,67.9
0.743,68.8
0.752,66.3
0.746,67.5
0.759,66.9
0.75,67.0
0.75,65.8
0.748,66.4
0.754,65.7
0.748,66.7
0.755,67.8
0.752,67.6
0.758,66.9
0.745,68.0
0.75,67.8
0.751,67.6
0.751,71.2
0.751,68.0
0.748,67.5
0.749,66.5
0.748,67.0
0.753,68.1
0.749,66.8
0.752,68.0
0.749,66.7
0.753,68.3
0.75,64.8
0.754,67.4
0.761,68.0
0.752,67.3
0.752,69.1
0.757,67.8
0.738,66.0
0.754,68.2
0.754,67.7
0.75,68.3
0.753,68.1
0.747,68.4
0.747,69.2
0.747,67.6
0.754,65.9
0.748,66.7
0.75,67.3
0.754,67.6
0.746,67.8
0.747,67.5
0.757,66.4
0.745,66.6
0.744,68.4
0.751,68.5
0.741,66.5
0.75,67.6
0.747,67.4
0.748,67.0
0.758,66.7
0.751,67.9
0.753,67.6
0.747,65.9
0.746,66.9
0.748,66.2
0.754,68.1
0.748,67.4
