13950483-A_0.35 7678 Maq 1 Alpha 550
CCH,tension
0.759,66.9
0.75,66.9
0.75,66.6
0.75,66.6
0.754,67.3
0.751,68.4
0.745,66.7
0.748,67.5
0.75,67.8
0.753,66.0
0.742,67.6
0.748,69.8
0.752,68.0
0.751,67.0
0.744,66.2
0.749,69.0
0.745,67.5
0.757,69.0
0.751,66.7
0.747,67.3
0.742,68.3
0.756,67.1
0.753,68.0
0.75,68.1
0.745,66.9
0.749,67.2
0.75,66.9
0.755,69.1
0.75,68.7
0.748,68.3
0.745,66.6
0.753,69.3
0.752,65.8
0.753,66.6
0.746,67.9
0.753,66.8
0.748,66.8
0.752,67.3
0.745,68.0
0.745,67.9
0.745,67.0
0.742,69.0
0.755,66.6
0.747,68.6
0.757,68.3
0.757,64.6
0.745,65.8
0.748,64.8
0.75,67.0
0.754,66.4
0.749,67.1
0.753,67.4
0.746,67.2
0.753,67.5
0.748,67.7
0.752,66.3
0.75,68.2
0.744,67.4
0.751,68.3
0.742,67.8
0.75,64.7
0.751,65.8
0.748,69.1
0.745,66.5
0.75,68.1
0.75,67.0
0.75,65.9
0.753,67.3
0.758,67.3
0.758,67.1
0.748,66.8
0.749,67.2
0.749,66.0
0.757,66.1
0.746,66.5
0.747,66.5
0.753,65.9
0.752,68.7
0.751,66.9
0.747,67.2
0.752,69.1
0.75,69.1
0.747,68.2
0.755,66.3
0.749,67.3
0.744,68.7
0.75,67.4
0.751,67.3
0.748,68.3
0.745,67.9
0.755,65.9
0.749,68.4
0.75,68.8
0.747,65.9
0.752,66.3
0.746,65.9
0.751,69.2
0.752,67.0
0.759,68.0
0.751,67.5
