13950483-A_0.35 11828 Maq 1 Alpha 550
CCH,tension
0.752,66.7
0.749,70.6
0.75,66.7
0.752,68.4
0.749,68.1
0.749,64.6
0.741,66.9
0.747,68.7
0.743,71.8
0.754,70.4
0.747,69.5
0.747,66.6
0.744,67.4
0.747,67.0
0.756,67.9
0.743,68.1
0.746,69.1
0.746,68.5
0.757,70.1
0.741,68.7
0.752,66.7
0.755,67.1
0.752,68.4
0.753,70.3
0.756,67.2
0.75,63.8
0.75,65.1
0.752,71.6
0.751,67.7
0.747,68.3
0.745,66.4
0.752,69.7
0.744,68.8
0.755,69.7
0.746,65.3
0.752,66.9
0.746,64.2
0.752,68.4
0.748,67.2
0.754,67.9
0.747,64.8
0.749,68.5
0.75,63.7
0.75,71.1
0.755,68.2
0.754,68.6
0.751,67.0
0.752,66.1
0.746,66.8
0.751,65.1
0.747,69.5
0.755,64.0
0.75,67.7
0.749,68.0
0.753,71.0
0.746,66.9
0.753,68.3
0.751,66.3
0.748,71.4
0.751,68.8
0.755,65.1
0.747,67.1
0.751,70.8
0.747,66.2
0.75,68.7
0.75,67.2
0.753,67.2
0.745,65.1
0.748,68.7
0.744,68.4
0.765,67.8
0.756,66.4
0.747,64.4
0.754,69.6
0.753,60.9
0.756,68.8
0.74,65.4
0.746,65.2
0.747,64.9
0.74,67.5
0.753,67.4
0.741,66.2
0.745,69.1
0.756,70.4
0.755,67.4
0.746,66.5
0.748,66.7
0.745,65.6
0.747,68.4
0.748,66.7
0.747,71.1
0.74,67.2
0.744,64.0
0.745,67.8
0.755,65.9
0.752,66.6
0.746,65.5
0.751,64.8
0.746,67.5
0.748,68.5
