13964779-A_0.5 733 Maq 30 Alpha 488 - S
CCH,tension
1.004,91.9
0.996,105.5
0.996,88.2
0.995,97.2
1.005,98.8
0.999,109.3
1.0,108.0
1.005,101.2
1.002,97.8
1.003,97.9
1.001,99.0
0.999,116.0
1.001,107.4
0.997,90.0
0.998,102.7
1.004,95.1
1.009,104.9
1.005,100.2
0.998,99.1
0.999,95.0
1.002,99.5
0.998,111.0
0.996,92.9
1.003,102.5
1.001,81.1
0.998,98.0
1.007,112.1
0.999,110.2
1.004,106.5
0.995,109.0
0.998,92.5
0.999,99.4
0.998,95.0
0.992,97.6
0.999,84.9
1.0,91.4
1.002,109.1
0.998,96.8
0.997,89.0
0.999,98.2
0.997,104.9
1.01,95.0
0.998,89.8
0.999,98.0
1.002,105.7
0.996,93.0
1.009,101.2
1.0,104.3
1.007,115.3
1.002,91.0
1.003,91.9
1.0,110.6
0.992,94.6
1.002,91.2
1.002,110.1
0.992,92.5
0.999,99.7
0.999,84.5
1.002,105.0
0.997,103.4
1.002,98.8
1.001,104.1
1.007,103.3
0.997,100.1
1.0,101.6
0.993,99.6
1.004,96.5
1.001,101.2
0.999,115.6
0.99,99.2
1.009,117.3
0.998,104.5
0.996,94.3
1.0,88.4
1.004,88.6
0.999,99.4
0.993,113.3
1.002,100.5
1.007,99.1
1.0,102.4
1.0,92.9
1.003,93.1
1.0,105.5
1.004,103.5
0.996,93.0
1.001,105.9
0.999,86.5
1.006,109.5
1.0,105.0
1.001,99.0
0.998,92.5
1.0,104.9
0.998,104.9
0.998,103.0
1.009,102.2
0.999,99.1
0.998,92.3
1.007,122.1
1.002,99.4
0.996,108.0
