35250567-A_0.75 73 Maq 30 Alpha 488 - S
CCH,tension
1.344,128.4
1.349,125.1
1.344,115.7
1.35,118.2
1.341,120.8
1.35,124.3
1.342,124.4
1.353,118.4
1.356,118.6
1.349,116.0
1.363,121.3
1.351,116.8
1.357,129.6
1.35,118.5
1.356,130.0
1.348,122.6
1.344,123.8
1.355,122.8
1.348,123.8
1.358,131.2
1.354,126.6
1.352,122.5
1.351,125.0
1.352,115.7
1.35,118.2
1.353,122.5
1.359,124.4
1.351,115.8
1.345,114.4
1.346,118.7
1.351,121.3
1.353,136.2
1.348,129.9
1.346,130.3
1.348,125.1
1.35,120.2
1.35,124.6
1.342,121.9
1.343,124.2
1.352,123.9
1.355,116.0
1.35,119.6
1.351,119.5
1.351,113.6
1.345,125.2
1.353,128.8
1.35,123.4
1.347,126.8
1.353,117.6
1.353,117.0
1.346,120.6
1.36,123.2
1.348,120.0
1.346,125.1
1.347,121.5
1.348,118.3
1.349,125.7
1.348,121.3
1.354,126.6
1.348,120.0
1.352,127.1
1.346,124.9
1.349,119.9
1.34,124.0
1.346,119.8
1.347,127.4
1.35,119.6
1.337,110.5
1.35,112.4
1.35,123.9
1.353,117.2
1.35,120.6
1.349,121.5
1.354,108.1
1.348,124.5
1.357,120.4
1.353,124.8
1.351,119.7
1.338,122.5
1.355,120.9
1.349,123.3
1.348,125.6
1.347,128.4
1.349,125.6
1.348,127.8
1.347,113.5
1.347,134.7
1.351,123.9
1.353,118.2
1.346,117.6
1.348,112.1
1.351,112.2
1.349,125.2
1.353,123.3
1.345,119.0
1.352,117.7
1.346,121.8
1.351,123.7
1.345,128.7
1.349,124.4
