15531119-A_0.5 12897 Maq 1 Alpha 550
CCH,tension
0.903,98.2
0.901,107.5
0.902,105.2
0.911,98.7
0.906,108.5
0.898,91.8
0.902,102.5
0.884,102.0
0.91,95.4
0.9,78.2
0.901,100.4
0.908,101.1
0.907,108.8
0.909,108.6
0.899,95.0
0.899,98.4
0.906,102.8
0.898,101.1
0.904,101.9
0.889,98.2
0.9,103.2
0.894,110.9
0.899,100.9
0.904,93.9
0.886,104.7
0.894,110.1
0.905,102.2
0.906,95.7
0.908,93.8
0.899,110.0
0.906,109.2
0.895,97.9
0.887,105.3
0.895,97.8
0.9,114.4
0.895,100.6
0.899,96.9
0.893,101.9
0.911,105.8
0.897,100.5
0.911,101.8
0.905,107.5
0.903,91.5
0.904,94.5
0.896,113.1
0.914,109.7
0.886,107.5
0.896,105.1
0.904,103.4
0.894,95.1
0.905,91.0
0.887,95.9
0.898,115.1
0.898,95.9
0.902,95.8
0.899,110.9
0.896,84.6
0.916,102.7
0.905,89.3
0.901,94.2
0.904,96.7
0.891,94.5
0.91,106.8
0.889,97.6
0.905,118.1
0.9,102.4
0.9,99.5
0.9,100.5
0.912,110.2
0.908,89.8
0.895,111.0
0.904,105.6
0.907,108.9
0.905,104.7
0.895,109.4
0.901,104.0
0.907,96.2
0.892,107.1
0.904,114.4
0.9,98.7
0.899,107.2
0.9,95.7
0.899,101.8
0.906,94.4
0.904,98.8
0.904,109.1
0.897,96.8
0.889,95.5
0.9,104.7
0.909,95.8
0.897,91.0
0.898,93.4
0.897,97.8
0.892,88.5
0.897,101.4
0.899,107.6
0.904,95.1
0.9,115.6
0.899,102.2
0.893,101.5
