35594892-A_0.35 18244 Maq 30 Alpha 488 - S
CCH,tension
0.8,69.2
0.804,66.4
0.804,65.4
0.806,68.6
0.799,66.2
0.801,67.5
0.801,68.4
0.804,70.0
0.797,66.7
0.797,66.2
0.793,70.1
0.8,64.5
0.801,69.8
0.809,68.9
0.799,68.3
0.809,66.7
0.797,67.4
0.798,66.6
0.8,70.0
0.8,66.5
0.801,67.0
0.796,71.5
0.799,71.5
0.797,68.1
0.805,69.5
0.795,69.0
0.805,67.9
0.795,62.8
0.806,68.4
0.809,64.9
0.801,67.6
0.808,68.7
0.802,70.6
0.798,66.4
0.803,65.2
0.802,67.4
0.795,68.2
0.801,62.4
0.795,64.9
0.801,66.8
0.8,66.3
0.796,67.0
0.797,71.2
0.801,68.3
0.8,67.6
0.795,64.7
0.799,68.6
0.798,68.5
0.804,67.9
0.797,67.4
0.803,67.1
0.797,63.4
0.805,70.4
0.799,65.1
0.795,69.6
0.796,69.4
0.801,67.8
0.807,67.2
0.798,65.7
0.798,70.5
0.8,65.5
0.804,66.6
0.799,66.4
0.806,66.0
0.796,67.3
0.8,66.4
0.802,70.7
0.808,69.4
0.795,69.4
0.804,68.1
0.8,70.8
0.801,70.8
0.8,65.0
0.803,67.6
0.798,68.3
0.801,65.3
0.805,68.7
0.805,70.7
0.796,69.1
0.801,66.2
0.808,68.6
0.801,73.5
0.802,66.5
0.805,70.4
0.796,71.4
0.795,64.3
0.798,68.1
0.806,65.9
0.799,66.5
0.801,67.7
0.798,68.1
0.799,68.1
0.811,66.6
0.794,66.4
0.802,73.2
0.806,67.0
0.797,64.9
0.794,67.7
0.804,66.1
0.801,65.0
