35594892-A_0.35 13763 Maq 30 Alpha 488 - S
CCH,tension
0.801,67.9
0.798,66.9
0.797,67.8
0.789,68.0
0.801,67.7
0.792,68.9
0.794,66.0
0.794,67.3
0.802,64.9
0.79,66.8
0.803,67.5
0.804,68.1
0.799,67.6
0.802,67.5
0.799,69.0
0.803,67.7
0.807,67.3
0.799,68.0
0.799,67.0
0.805,66.7
0.806,69.0
0.799,67.6
0.801,68.1
0.796,67.6
0.801,67.3
0.799,66.9
0.797,66.7
0.8,69.7
0.805,69.3
0.801,67.3
0.801,65.4
0.792,66.7
0.797,67.5
0.799,68.1
0.801,67.4
0.8,65.9
0.799,65.8
0.798,67.3
0.797,65.7
0.803,66.2
0.796,67.9
0.808,68.1
0.805,66.8
0.795,69.0
0.803,67.5
0.804,68.0
0.802,67.3
0.803,69.1
0.805,68.8
0.796,67.7
0.797,67.6
0.798,67.9
0.806,67.7
0.799,67.4
0.793,67.2
0.799,67.6
0.804,68.8
0.795,67.2
0.798,65.5
0.795,66.8
0.798,66.2
0.801,68.4
0.802,67.4
0.804,67.6
0.8,67.8
0.8,66.1
0.808,65.3
0.8,67.4
0.799,67.9
0.8,70.3
0.8,68.2
0.798,66.9
0.799,67.9
0.801,68.2
0.798,67.5
0.798,66.3
0.797,68.0
0.803,68.0
0.794,67.7
0.796,67.5
0.797,67.8
0.803,66.5
0.8,67.2
0.797,66.0
0.796,68.4
0.789,67.8
0.797,66.9
0.808,67.4
0.798,65.8
0.802,67.6
0.803,66.8
0.805,67.6
0.797,67.3
0.796,67.3
0.796,67.8
0.801,67.8
0.796,68.6
0.8,67.6
0.805,69.1
0.793,66.4
