13976117-A_4 7676 Maq 30 Alpha 488 - S
CCH,tension
2.302,354.8
2.303,352.6
2.295,363.1
2.297,362.1
2.304,369.3
2.302,375.2
2.299,358.2
2.3,361.3
2.304,359.7
2.293,347.5
2.286,372.7
2.299,359.8
2.306,345.7
2.293,356.1
2.295,370.6
2.305,367.4
2.3,369.5
2.299,345.1
2.301,354.6
2.307,358.6
2.3,353.5
2.299,342.8
2.296,365.4
2.303,353.1
2.304,370.5
2.295,350.1
2.301,355.7
2.307,370.1
2.305,360.3
2.307,358.8
2.302,357.7
2.298,358.1
2.3,359.0
2.296,369.5
2.301,367.5
2.306,342.7
2.298,349.0
2.304,354.8
2.309,360.4
2.294,364.2
2.299,353.0
2.308,364.1
2.303,344.4
2.306,374.3
2.301,344.8
2.296,359.2
2.297,360.3
2.306,355.4
2.29,343.4
2.298,369.0
2.287,351.2
2.299,361.2
2.306,367.2
2.3,359.4
2.296,360.3
2.306,363.0
2.3,358.8
2.295,353.7
2.307,341.8
2.304,363.0
2.293,360.5
2.303,369.1
2.299,364.2
2.295,363.2
2.302,366.4
2.301,362.5
2.306,365.9
2.299,343.2
2.298,378.6
2.307,367.7
2.307,343.6
2.295,362.6
2.293,351.4
2.297,355.4
2.293,354.7
2.298,370.8
2.299,356.8
2.307,363.5
2.304,344.2
2.299,366.0
2.295,359.0
2.295,357.3
2.288,354.8
2.289,349.9
2.302,359.4
2.294,354.4
2.31,358.4
2.306,362.3
2.301,355.6
2.294,364.0
2.299,358.7
2.289,363.5
2.31,353.9
2.295,355.5
2.291,373.9
2.301,351.2
2.304,354.3
2.288,348.9
2.299,359.9
2.298,352.3
