35072404-B_0.75 783 Maq 1 Alpha 550
CCH,tension
1.055,133.2
1.064,129.2
1.053,122.6
1.049,115.2
1.045,130.5
1.056,133.7
1.057,133.1
1.05,118.8
1.042,112.4
1.039,108.0
1.047,103.8
1.047,118.5
1.056,121.3
1.056,118.7
1.045,116.2
1.051,126.4
1.056,126.4
1.049,116.2
1.05,112.9
1.052,124.4
1.037,107.8
1.049,126.7
1.054,118.1
1.055,122.1
1.054,115.9
1.057,106.1
1.052,99.1
1.05,119.6
1.047,121.8
1.057,119.2
1.045,121.2
1.041,119.9
1.05,109.0
1.05,127.7
1.037,121.7
1.058,127.4
1.046,130.3
1.054,105.0
1.049,123.4
1.046,131.0
1.048,115.5
1.054,123.2
1.044,129.5
1.05,122.8
1.042,109.2
1.049,129.6
1.056,124.0
1.044,113.5
1.052,118.3
1.047,118.8
1.044,125.8
1.055,108.3
1.055,117.5
1.045,132.2
1.052,117.4
1.05,124.8
1.052,122.2
1.048,126.2
1.049,129.6
1.05,112.2
1.053,117.2
1.053,113.9
1.043,117.4
1.046,104.1
1.054,130.2
1.049,128.2
1.045,113.0
1.062,120.0
1.059,101.7
1.047,129.1
1.042,136.0
1.058,126.7
1.053,131.5
1.056,114.3
1.052,118.1
1.052,111.0
1.042,114.7
1.048,130.4
1.04,120.2
1.046,125.6
1.053,119.0
1.052,129.5
1.047,137.0
1.051,123.8
1.051,134.4
1.053,113.5
1.051,130.9
1.057,130.1
1.045,129.9
1.04,101.2
1.057,125.3
1.041,112.7
1.049,117.8
1.046,130.7
1.049,121.9
1.049,116.0
1.048,122.9
1.043,117.7
1.059,123.8
1.048,126.3
