15446674-A_0.5 BN54 Maq 1 Alpha 550
CCH,tension
1.251,91.1
1.245,108.2
1.255,111.0
1.243,90.0
1.253,97.9
1.253,80.5
1.255,101.5
1.25,105.9
1.251,106.0
1.248,103.3
1.248,117.4
1.252,79.3
1.254,108.6
1.248,96.4
1.251,96.1
1.248,92.5
1.247,101.3
1.248,87.9
1.248,112.1
1.25,102.2
1.247,76.2
1.254,103.5
1.252,101.1
1.251,102.9
1.254,94.3
1.251,123.5
1.251,109.4
1.258,112.4
1.249,120.2
1.25,99.4
1.253,100.3
1.247,100.3
1.254,105.3
1.255,114.2
1.239,114.7
1.249,108.9
1.252,121.2
1.254,110.6
1.25,99.3
1.248,104.3
1.251,98.5
1.256,106.1
1.256,102.9
1.255,98.3
1.245,98.6
1.254,102.2
1.251,105.2
1.256,105.9
1.25,100.5
1.253,108.0
1.26,94.2
1.249,98.3
1.243,110.8
1.252,102.1
1.245,114.2
1.252,115.9
1.25,92.3
1.246,110.2
1.25,105.0
1.25,112.3
1.254,97.0
1.256,91.6
1.252,114.3
1.247,100.6
1.255,90.7
1.251,97.3
1.249,86.0
1.251,94.6
1.246,108.1
1.256,96.3
1.248,104.6
1.245,104.6
1.252,103.0
1.248,117.3
1.248,92.4
1.251,109.0
1.247,102.5
1.246,113.3
1.251,93.5
1.247,94.7
1.254,95.0
1.256,108.3
1.254,102.1
1.246,106.6
1.255,88.9
1.241,84.3
1.253,118.1
1.252,93.2
1.246,93.0
1.256,102.9
1.25,89.1
1.247,105.6
1.255,117.7
1.251,102.5
1.244,89.5
1.249,106.6
1.246,114.7
1.242,107.5
1.247,106.4
1.254,109.2
