35250568-A_2 15924 Maq 1 Alpha 550
CCH,tension
1.75,237.7
1.747,233.0
1.747,263.5
1.748,247.5
1.741,257.7
1.747,255.3
1.744,244.2
1.745,252.1
1.749,238.5
1.759,245.3
1.749,238.5
1.742,244.7
1.752,257.4
1.746,254.6
1.757,244.6
1.753,266.5
1.745,243.9
1.744,241.4
1.753,236.6
1.748,252.0
1.754,253.1
1.751,245.8
1.756,212.4
1.746,236.4
1.749,244.6
1.744,251.9
1.748,225.8
1.748,239.9
1.738,231.7
1.753,248.3
1.748,244.3
1.747,231.5
1.75,246.7
1.749,247.3
1.748,245.0
1.746,254.6
1.745,259.5
1.745,249.0
1.75,242.7
1.747,253.3
1.758,215.4
1.754,251.0
1.748,240.3
1.744,239.4
1.735,258.1
1.745,240.1
1.747,256.5
1.748,243.3
1.748,250.2
1.752,245.5
1.749,242.6
1.757,245.8
1.746,239.4
1.752,247.1
1.746,240.5
1.764,233.6
1.741,244.2
1.744,233.3
1.744,247.0
1.761,247.9
1.756,241.0
1.756,247.8
1.751,251.4
1.751,266.3
1.76,258.0
1.744,252.1
1.751,260.2
1.741,264.8
1.751,231.6
1.755,231.4
1.752,260.0
1.746,232.4
1.747,237.3
1.745,247.4
1.735,255.4
1.754,231.2
1.738,239.8
1.751,241.4
1.754,230.3
1.749,237.3
1.753,233.6
1.757,257.3
1.747,256.6
1.75,237.2
1.748,225.8
1.758,239.6
1.749,218.4
1.747,247.0
1.757,238.7
1.749,245.8
1.757,238.3
1.756,265.0
1.746,214.5
1.769,256.1
1.747,226.9
1.746,244.7
1.755,245.2
1.748,238.3
1.755,228.0
1.757,230.2
