35072403-A_0.5 7679 Maq 30 Alpha 488 - S
CCH,tension
0.953,91.0
0.943,104.3
0.95,106.3
0.946,111.2
0.94,98.5
0.943,93.9
0.954,118.5
0.945,104.7
0.955,90.1
0.966,114.0
0.95,94.1
0.952,98.6
0.952,119.3
0.959,107.4
0.961,97.4
0.95,87.7
0.956,101.4
0.96,101.8
0.945,106.6
0.952,104.0
0.955,106.0
0.953,124.5
0.948,113.2
0.936,97.0
0.955,107.5
0.943,116.5
0.95,112.3
0.949,100.7
0.961,112.6
0.945,110.4
0.942,112.1
0.951,93.4
0.952,112.7
0.945,90.6
0.949,111.5
0.956,95.4
0.954,84.9
0.956,94.4
0.947,94.5
0.958,105.0
0.942,112.1
0.948,95.7
0.952,100.4
0.965,105.6
0.956,113.4
0.949,107.3
0.953,94.1
0.946,91.9
0.943,93.9
0.951,119.9
0.953,117.6
0.955,119.8
0.956,120.7
0.942,107.5
0.945,106.1
0.949,106.0
0.951,105.4
0.947,108.1
0.958,94.0
0.946,106.0
0.946,101.1
0.946,111.2
0.946,110.5
0.966,102.6
0.958,92.2
0.944,97.0
0.953,93.7
0.954,104.3
0.956,96.6
0.948,105.1
0.949,105.5
0.95,103.1
0.943,93.1
0.957,108.2
0.946,97.1
0.947,113.5
0.937,106.9
0.949,92.4
0.947,100.5
0.943,109.9
0.946,102.7
0.962,102.0
0.953,95.7
0.955,81.0
0.958,101.0
0.958,86.3
0.955,96.0
0.957,82.8
0.957,113.6
0.949,112.1
0.951,92.8
0.949,102.9
0.953,98.5
0.946,97.5
0.956,83.1
0.939,114.2
0.957,107.0
0.949,107.9
0.953,106.1
0.954,123.0
