35072403-A_0.5 1197 Maq 30 Alpha 488 - S
CCH,tension
0.945,93.9
0.956,103.6
0.949,108.1
0.949,113.8
0.95,99.8
0.943,107.7
0.946,100.8
0.951,88.5
0.941,95.2
0.956,99.2
0.945,107.0
0.95,100.5
0.951,90.5
0.95,95.4
0.946,99.1
0.949,101.3
0.964,99.6
0.942,115.0
0.945,117.7
0.951,104.9
0.945,92.8
0.95,121.0
0.937,101.2
0.944,108.7
0.949,114.5
0.943,96.8
0.951,102.8
0.947,103.5
0.953,100.1
0.949,101.3
0.952,92.4
0.956,118.8
0.956,113.3
0.949,100.8
0.951,109.4
0.945,95.9
0.942,86.5
0.947,93.1
0.948,92.9
0.962,101.2
0.958,117.8
0.946,113.6
0.954,125.5
0.949,98.0
0.954,98.1
0.944,101.8
0.951,87.2
0.942,104.3
0.963,99.9
0.952,84.7
0.943,99.5
0.949,110.3
0.952,112.4
0.951,97.5
0.947,92.3
0.95,110.4
0.942,102.1
0.947,106.5
0.953,87.9
0.944,93.6
0.951,109.1
0.94,83.5
0.946,92.4
0.959,115.7
0.95,101.9
0.947,105.9
0.945,94.1
0.945,113.8
0.945,84.0
0.956,119.6
0.947,93.9
0.942,97.2
0.953,116.5
0.947,96.5
0.951,110.1
0.955,110.5
0.936,103.1
0.953,103.7
0.941,104.0
0.945,84.1
0.95,106.1
0.943,88.4
0.95,101.3
0.948,80.0
0.953,102.9
0.948,109.3
0.951,88.1
0.951,108.9
0.948,94.0
0.944,107.1
0.956,99.4
0.95,98.5
0.948,97.0
0.941,120.3
0.952,98.4
0.959,99.2
0.956,99.7
0.947,103.1
0.945,103.3
0.947,81.9
