35250567-A_1 13382 Maq 30 Alpha 488 - S
CCH,tension
1.403,151.9
1.403,149.1
1.401,167.2
1.404,170.5
1.394,165.9
1.396,158.4
1.401,160.9
1.397,168.2
1.406,156.2
1.397,153.6
1.402,173.9
1.4,167.0
1.402,161.7
1.402,166.7
1.405,165.3
1.398,175.3
1.402,157.8
1.405,153.8
1.401,152.5
1.405,158.0
1.405,175.6
1.399,166.6
1.397,154.5
1.391,166.2
1.399,170.2
1.405,154.7
1.398,167.3
1.399,164.3
1.395,163.9
1.399,173.0
1.407,164.1
1.407,161.2
1.4,151.4
1.4,169.7
1.399,162.9
1.396,152.1
1.391,180.0
1.399,161.7
1.398,151.0
1.408,160.0
1.398,160.9
1.396,164.0
1.405,166.4
1.398,165.0
1.411,166.2
1.396,164.1
1.402,171.1
1.398,171.2
1.401,176.3
1.402,169.0
1.397,153.4
1.397,170.7
1.404,146.6
1.395,164.1
1.401,170.8
1.4,161.3
1.397,162.1
1.409,155.3
1.404,160.3
1.397,162.1
1.404,169.7
1.399,169.7
1.397,164.7
1.408,169.7
1.408,166.5
1.401,168.0
1.402,172.3
1.4,167.1
1.39,158.3
1.398,169.5
1.393,169.7
1.394,164.6
1.4,161.8
1.398,174.0
1.397,166.1
1.401,163.5
1.398,167.3
1.396,166.5
1.398,163.4
1.405,169.1
1.407,156.7
1.402,160.5
1.396,169.5
1.398,162.6
1.399,161.8
1.395,151.5
1.402,169.0
1.4,159.8
1.407,164.3
1.395,170.1
1.407,169.3
1.403,161.7
1.401,159.9
1.403,156.7
1.397,171.0
1.399,160.6
1.401,170.2
1.397,157.3
1.407,165.5
1.395,165.5
