35250567-A_1 769 Maq 30 Alpha 488 - S
CCH,tension
1.393,167.2
1.398,153.5
1.397,152.5
1.407,163.4
1.392,153.8
1.406,160.1
1.414,161.5
1.394,160.7
1.395,160.6
1.394,168.9
1.394,158.9
1.405,157.9
1.401,153.6
1.397,157.8
1.399,165.6
1.405,149.6
1.403,168.9
1.414,156.1
1.403,162.0
1.407,161.3
1.398,153.6
1.4,153.1
1.401,168.4
1.397,158.9
1.399,165.3
1.415,162.3
1.403,160.5
1.39,161.6
1.395,162.2
1.407,163.2
1.393,165.0
1.402,157.6
1.395,168.0
1.406,170.6
1.402,159.5
1.407,160.2
1.402,164.1
1.406,163.5
1.403,167.3
1.407,163.8
1.391,164.0
1.408,172.0
1.394,157.5
1.399,160.8
1.406,159.2
1.392,174.9
1.399,159.4
1.406,164.3
1.405,162.1
1.407,167.2
1.392,151.2
1.39,164.3
1.395,156.3
1.398,163.6
1.416,169.9
1.399,160.5
1.39,158.2
1.394,161.0
1.393,167.1
1.401,158.6
1.408,164.4
1.406,159.9
1.399,163.8
1.403,166.3
1.402,156.6
1.392,158.2
1.403,155.4
1.398,164.0
1.398,167.8
1.391,171.0
1.399,162.6
1.413,156.5
1.405,159.5
1.396,166.3
1.405,162.6
1.407,160.5
1.399,159.1
1.401,156.8
1.405,162.4
1.403,153.5
1.399,166.4
1.399,164.4
1.399,164.1
1.399,166.9
1.397,160.4
1.403,155.2
1.402,160.4
1.399,159.9
1.401,163.7
1.398,149.7
1.39,169.3
1.398,157.4
1.409,169.3
1.393,156.7
1.391,169.7
1.407,160.7
1.398,158.0
1.401,166.0
1.398,173.0
1.395,158.1
