35250567-A_1 65 Maq 30 Alpha 488 - S
CCH,tension
1.402,137.8
1.399,151.8
1.402,159.7
1.394,166.0
1.4,163.2
1.399,165.5
1.393,175.9
1.406,172.6
1.394,163.0
1.398,147.8
1.399,163.2
1.398,172.5
1.4,151.2
1.399,186.5
1.406,146.0
1.398,154.2
1.402,162.8
1.395,153.3
1.401,172.7
1.397,166.5
1.402,160.2
1.4,164.4
1.392,165.9
1.402,156.1
1.404,171.7
1.397,149.2
1.404,154.4
1.402,169.0
1.395,157.7
1.407,165.7
1.395,159.6
1.403,162.8
1.391,160.8
1.4,170.5
1.401,169.2
1.394,163.7
1.397,161.8
1.402,157.2
1.402,159.6
1.396,162.2
1.4,166.0
1.404,168.9
1.399,166.6
1.394,169.9
1.4,166.7
1.404,174.8
1.4,163.6
1.403,175.0
1.401,174.3
1.396,149.7
1.399,164.3
1.405,150.0
1.406,167.0
1.403,158.4
1.398,157.8
1.406,172.1
1.394,161.4
1.404,157.3
1.395,156.5
1.396,172.4
1.399,167.9
1.4,161.1
1.401,167.1
1.404,163.5
1.402,151.1
1.401,162.8
1.398,136.1
1.403,177.3
1.399,166.5
1.393,176.8
1.4,151.6
1.402,168.4
1.401,180.3
1.4,169.2
1.401,173.1
1.405,168.2
1.4,168.3
1.404,166.0
1.394,161.6
1.403,149.2
1.4,165.6
1.398,157.3
1.404,161.1
1.4,173.7
1.401,171.4
1.398,154.6
1.402,162.3
1.402,157.6
1.397,173.5
1.388,172.8
1.404,159.8
1.405,161.2
1.394,177.4
1.404,171.4
1.405,148.3
1.399,164.9
1.403,159.2
1.401,174.8
1.405,150.5
1.401,171.7
