35250567-A_1 2 Maq 30 Alpha 488 - S
CCH,tension
1.399,167.0
1.406,156.9
1.402,155.5
1.4,161.5
1.395,163.3
1.393,152.9
1.405,162.7
1.397,161.6
1.398,167.3
1.409,169.1
1.398,158.8
1.402,163.5
1.396,161.5
1.399,168.5
1.4,165.4
1.404,158.5
1.405,167.4
1.397,164.1
1.398,163.5
1.394,162.2
1.398,163.2
1.403,157.3
1.405,162.9
1.395,163.0
1.396,166.8
1.402,158.5
1.397,163.7
1.401,164.4
1.403,169.1
1.392,160.5
1.399,165.0
1.409,174.5
1.388,156.6
1.391,165.6
1.39,164.1
1.405,164.6
1.391,164.5
1.4,167.4
1.399,157.8
1.409,157.6
1.402,159.6
1.401,162.1
1.401,160.4
1.395,162.0
1.398,160.6
1.398,156.7
1.393,164.4
1.403,162.8
1.399,159.4
1.399,164.7
1.408,153.5
1.402,164.1
1.409,169.1
1.404,158.6
1.403,156.4
1.394,162.2
1.401,165.8
1.406,163.2
1.401,157.2
1.399,160.9
1.403,169.8
1.401,148.5
1.404,158.0
1.397,165.1
1.403,158.6
1.398,160.3
1.391,157.7
1.396,168.9
1.387,157.7
1.396,171.9
1.398,165.7
1.397,151.9
1.401,170.2
1.4,163.1
1.396,157.9
1.403,156.1
1.405,159.5
1.394,159.9
1.397,157.3
1.405,175.7
1.398,163.4
1.404,172.1
1.4,162.8
1.395,165.6
1.399,168.3
1.402,170.1
1.4,164.0
1.396,163.0
1.399,172.4
1.397,161.2
1.406,157.1
1.4,162.1
1.403,157.4
1.406,166.8
1.407,161.0
1.396,163.5
1.398,169.6
1.398,159.8
1.397,171.9
1.397,160.6
