13976118-A_6 148 Maq 1 Alpha 550
CCH,tension
2.599,428.0
2.6,441.2
2.604,440.2
2.599,438.0
2.607,427.7
2.609,433.9
2.598,428.3
2.601,430.2
2.601,435.4
2.601,433.0
2.606,431.2
2.598,427.2
2.592,441.4
2.601,428.4
2.595,439.8
2.594,430.3
2.607,436.2
2.597,420.3
2.595,425.7
2.598,425.1
2.607,428.0
2.599,431.5
2.6,435.9
2.606,427.8
2.605,428.9
2.601,439.7
2.602,434.0
2.594,437.3
2.596,433.6
2.599,437.6
2.61,435.4
2.593,429.9
2.604,433.5
2.598,432.9
2.602,438.3
2.599,437.8
2.594,435.2
2.602,424.0
2.606,429.3
2.593,437.5
2.591,445.2
2.601,429.6
2.597,425.9
2.594,431.3
2.596,433.5
2.597,426.4
2.605,430.3
2.6,435.8
2.598,432.4
2.605,433.6
2.602,428.6
2.599,436.7
2.603,435.7
2.601,429.8
2.6,433.7
2.596,436.6
2.603,434.7
2.6,433.2
2.596,433.0
2.601,428.7
2.598,439.5
2.595,436.2
2.591,437.5
2.597,428.8
2.609,430.5
2.599,432.3
2.601,426.7
2.597,437.6
2.603,434.0
2.597,439.3
2.603,442.5
2.604,434.0
2.605,431.9
2.602,429.9
2.602,435.8
2.604,422.3
2.599,435.8
2.594,437.3
2.605,433.9
2.602,436.5
2.604,439.6
2.602,438.8
2.606,427.1
2.602,430.7
2.592,427.3
2.601,441.2
2.601,432.3
2.601,428.4
2.598,435.4
2.606,439.0
2.601,433.5
2.59,428.0
2.601,434.9
2.59,432.6
2.602,427.9
2.602,429.2
2.608,433.6
2.599,437.6
2.605,430.5
2.593,445.0
