13896505-A_0.35 51 Maq 1 Alpha 550
CCH,tension
0.855,66.2
0.845,68.9
0.85,68.2
0.845,66.9
0.85,65.5
0.855,69.9
0.854,68.5
0.855,67.3
0.845,65.6
0.848,66.6
0.853,66.9
0.842,67.2
0.846,67.6
0.85,65.5
0.856,68.1
0.85,66.5
0.852,67.3
0.851,67.8
0.847,66.8
0.852,69.0
0.853,68.4
0.852,68.6
0.852,68.0
0.853,68.0
0.849,66.1
0.856,65.8
0.844,65.9
0.85,66.5
0.854,68.1
0.846,67.5
0.848,67.6
0.853,69.2
0.856,67.4
0.856,66.9
0.846,67.7
0.857,66.7
0.851,68.3
0.849,66.4
0.848,66.7
0.852,66.5
0.845,67.1
0.85,66.1
0.845,67.4
0.853,67.7
0.849,66.1
0.855,66.9
0.848,67.1
0.855,67.0
0.847,67.9
0.845,68.0
0.848,67.0
0.853,69.1
0.849,68.0
0.853,67.6
0.845,69.1
0.853,66.3
0.85,67.6
0.848,66.9
0.85,67.1
0.85,68.7
0.85,66.0
0.852,67.4
0.847,68.5
0.847,67.5
0.846,67.9
0.858,68.0
0.85,67.3
0.856,67.4
0.848,66.1
0.852,67.7
0.85,67.1
0.843,66.8
0.851,66.2
0.85,67.8
0.86,66.0
0.855,68.4
0.853,68.1
0.851,66.9
0.855,68.5
0.852,68.0
0.847,69.5
0.854,67.6
0.854,66.4
0.847,67.5
0.855,67.8
0.856,67.0
0.853,67.9
0.848,68.1
0.849,68.2
0.853,67.5
0.845,68.3
0.851,69.2
0.849,68.0
0.853,67.7
0.846,68.2
0.853,66.1
0.854,67.3
0.846,69.1
0.852,67.2
0.853,67.5
