35250567-A_0.75 13382 Maq 1 Alpha 550
CCH,tension
1.346,145.6
1.354,101.5
1.353,132.5
1.352,108.8
1.351,134.4
1.353,105.3
1.348,120.6
1.351,113.6
1.36,135.9
1.345,111.4
1.345,130.7
1.35,115.0
1.356,126.4
1.355,129.0
1.352,116.3
1.347,127.9
1.348,134.6
1.347,112.0
1.351,123.3
1.354,114.8
1.352,128.8
1.353,129.4
1.362,134.4
1.354,105.6
1.35,129.2
1.343,125.3
1.351,126.8
1.35,128.1
1.355,121.0
1.343,122.0
1.346,113.2
1.356,122.4
1.35,123.5
1.346,134.2
1.352,112.0
1.345,126.7
1.354,121.3
1.347,120.7
1.346,127.9
1.347,118.5
1.352,106.9
1.353,133.9
1.345,116.7
1.343,132.4
1.351,131.6
1.35,118.1
1.347,118.8
1.346,127.9
1.348,126.3
1.348,118.5
1.348,110.9
1.345,116.2
1.346,106.6
1.351,134.6
1.356,100.6
1.351,113.2
1.348,114.8
1.344,138.0
1.353,118.4
1.344,130.8
1.351,116.1
1.355,127.7
1.343,122.5
1.346,113.2
1.359,133.5
1.354,122.7
1.342,112.3
1.353,120.8
1.356,115.3
1.348,112.6
1.344,110.2
1.356,116.6
1.346,110.1
1.351,130.8
1.352,112.5
1.348,113.3
1.352,127.3
1.351,117.6
1.352,108.1
1.357,102.1
1.345,119.6
1.359,111.0
1.349,119.7
1.356,139.9
1.362,130.4
1.351,137.6
1.345,138.2
1.351,124.0
1.348,101.0
1.353,115.6
1.349,132.6
1.349,117.4
1.348,122.6
1.353,109.0
1.352,136.3
1.343,129.6
1.346,111.5
1.348,130.1
1.347,131.2
1.347,115.3
