13964779-A_0.35 8842 Maq 1 Alpha 550
CCH,tension
0.903,68.4
0.899,68.7
0.894,67.0
0.897,67.6
0.896,68.4
0.891,66.1
0.907,68.3
0.9,65.6
0.899,67.7
0.901,67.9
0.902,66.5
0.9,69.4
0.893,67.0
0.903,68.6
0.903,68.4
0.909,67.3
0.897,65.5
0.896,69.0
0.899,68.0
0.899,67.8
0.898,66.4
0.898,67.0
0.897,66.1
0.902,65.6
0.897,65.1
0.889,65.7
0.9,68.1
0.896,67.3
0.9,67.0
0.899,67.1
0.896,67.4
0.899,66.9
0.896,65.3
0.906,66.4
0.9,67.1
0.896,67.7
0.897,66.9
0.896,67.6
0.891,66.4
0.898,68.0
0.907,67.9
0.9,66.8
0.894,68.4
0.895,69.0
0.892,66.2
0.906,65.4
0.901,67.8
0.896,66.8
0.898,66.5
0.9,69.3
0.903,67.7
0.892,69.2
0.902,65.8
0.902,67.3
0.902,69.9
0.895,67.5
0.895,67.8
0.9,68.1
0.899,67.2
0.9,67.5
0.894,67.2
0.905,69.1
0.895,67.6
0.895,70.6
0.903,64.8
0.903,67.3
0.903,68.9
0.896,67.0
0.9,66.1
0.908,68.9
0.905,68.3
0.895,66.9
0.904,67.3
0.902,66.4
0.9,68.5
0.909,67.0
0.905,68.9
0.896,66.9
0.901,68.4
0.903,67.1
0.898,67.2
0.897,68.4
0.898,67.4
0.9,68.6
0.898,66.1
0.897,67.2
0.894,68.6
0.902,66.1
0.901,67.3
0.909,67.2
0.896,68.9
0.899,66.9
0.904,67.9
0.896,67.2
0.903,66.6
0.898,66.7
0.909,68.0
0.908,67.4
0.899,66.6
0.899,66.7
