15380836-A_0.5 1356 Maq 1 Alpha 550
CCH,tension
1.243,95.1
1.251,90.8
1.264,84.6
1.251,93.1
1.259,102.3
1.258,113.7
1.244,100.6
1.255,89.6
1.257,101.1
1.261,105.8
1.251,94.0
1.249,89.8
1.252,105.3
1.246,93.0
1.25,93.1
1.254,95.4
1.246,93.6
1.254,100.2
1.247,99.4
1.255,95.8
1.244,90.6
1.258,91.3
1.252,105.0
1.247,100.3
1.246,88.7
1.249,86.4
1.257,93.6
1.247,93.0
1.251,91.6
1.248,95.9
1.252,85.8
1.256,88.1
1.244,87.9
1.243,93.4
1.246,99.5
1.249,93.7
1.237,112.4
1.251,87.1
1.246,85.5
1.255,93.1
1.247,93.3
1.248,96.0
1.253,92.1
1.25,97.8
1.261,104.8
1.246,84.2
1.246,96.2
1.255,95.0
1.249,85.6
1.249,88.9
1.258,91.3
1.254,92.8
1.245,93.9
1.244,89.6
1.255,91.3
1.242,92.1
1.254,97.1
1.249,86.9
1.247,99.2
1.25,92.7
1.259,93.7
1.255,99.9
1.253,90.6
1.252,100.7
1.239,96.5
1.248,95.9
1.259,96.6
1.247,91.8
1.252,105.0
1.254,86.5
1.251,91.9
1.258,97.1
1.246,89.5
1.241,87.2
1.254,87.9
1.253,92.7
1.247,105.1
1.253,101.5
1.256,104.9
1.246,104.1
1.254,90.3
1.256,85.9
1.239,99.2
1.251,89.2
1.248,92.6
1.249,101.6
1.258,92.9
1.249,88.9
1.249,100.1
1.245,96.7
1.249,114.0
1.246,91.7
1.255,99.5
1.253,96.4
1.258,99.9
1.244,100.6
1.251,74.4
1.245,89.1
1.26,94.4
1.242,90.6
