33188602-A_0.35 12815 Maq 1 Alpha 550
CCH,tension
0.964,66.7
0.957,65.7
0.957,67.9
0.962,68.2
0.956,67.8
0.962,68.1
0.962,65.9
0.962,66.9
0.956,68.1
0.956,68.7
0.963,66.4
0.955,67.7
0.961,68.7
0.96,66.5
0.964,69.1
0.964,68.4
0.968,67.5
0.953,69.4
0.96,67.4
0.965,67.5
0.966,67.7
0.96,67.2
0.958,68.3
0.959,67.2
0.957,66.5
0.954,68.8
0.966,68.2
0.961,68.2
0.962,66.9
0.962,65.6
0.965,67.5
0.961,66.9
0.96,67.3
0.964,66.7
0.961,69.4
0.967,70.0
0.962,67.5
0.957,67.6
0.961,67.0
0.964,66.3
0.963,68.5
0.963,66.3
0.966,67.9
0.964,68.0
0.961,66.2
0.962,65.8
0.956,68.2
0.959,67.2
0.965,67.0
0.956,67.7
0.953,68.4
0.955,66.4
0.965,67.7
0.964,65.8
0.962,69.3
0.968,67.5
0.966,67.1
0.963,66.0
0.958,69.7
0.969,66.3
0.954,67.5
0.962,68.4
0.962,67.8
0.972,68.0
0.963,66.1
0.966,67.0
0.962,66.7
0.961,66.7
0.959,68.4
0.96,68.5
0.955,66.9
0.966,68.5
0.958,68.3
0.959,67.7
0.958,66.9
0.961,66.4
0.968,66.7
0.959,66.8
0.962,69.6
0.967,69.3
0.962,67.9
0.955,68.0
0.963,67.2
0.958,65.4
0.958,70.1
0.964,66.3
0.959,67.6
0.964,66.6
0.963,67.6
0.964,66.7
0.96,68.5
0.953,68.2
0.961,67.5
0.96,69.1
0.963,66.8
0.964,69.1
0.956,66.8
0.965,68.5
0.959,68.6
0.962,69.0
