13532150-A_1 7684 Maq 30 Alpha 488 - S
CCH,tension
1.351,167.1
1.351,161.5
1.359,163.0
1.338,153.4
1.349,172.0
1.351,158.7
1.346,156.9
1.343,169.8
1.353,164.6
1.348,178.4
1.346,164.3
1.345,169.1
1.35,152.1
1.347,160.9
1.354,154.7
1.361,166.4
1.351,158.1
1.349,157.3
1.345,156.2
1.345,152.5
1.343,158.7
1.352,147.5
1.349,158.1
1.355,162.7
1.355,156.5
1.344,162.0
1.351,152.0
1.357,170.0
1.341,163.6
1.341,161.9
1.356,173.9
1.351,163.7
1.345,164.8
1.357,151.6
1.35,157.7
1.345,166.6
1.341,179.8
1.35,153.6
1.357,163.5
1.347,180.0
1.355,168.9
1.346,157.1
1.346,180.0
1.358,155.4
1.34,165.9
1.352,160.3
1.357,159.3
1.356,156.4
1.353,162.3
1.346,156.5
1.352,165.4
1.35,156.2
1.349,169.1
1.346,154.3
1.352,147.7
1.36,152.8
1.346,156.8
1.345,174.0
1.353,150.2
1.342,156.9
1.345,159.3
1.341,164.0
1.355,168.2
1.357,162.2
1.354,163.5
1.346,160.6
1.352,152.5
1.344,156.7
1.354,164.0
1.353,150.2
1.347,154.0
1.359,155.9
1.347,163.3
1.349,150.5
1.343,171.1
1.355,149.8
1.354,155.7
1.353,172.2
1.355,177.5
1.345,168.1
1.356,163.4
1.352,164.2
1.354,162.0
1.355,176.3
1.341,152.3
1.349,148.1
1.347,165.5
1.357,170.8
1.351,155.1
1.36,157.0
1.353,165.2
1.355,176.8
1.349,151.7
1.347,168.4
1.355,163.3
1.348,169.2
1.351,147.3
1.357,173.6
1.348,134.5
1.355,161.5
