13532150-A_1 766 Maq 30 Alpha 488 - S
CCH,tension
1.35,158.7
1.346,152.8
1.356,161.3
1.337,165.0
1.356,152.7
1.348,152.3
1.355,170.3
1.342,154.2
1.353,163.9
1.351,169.1
1.349,171.2
1.35,149.3
1.351,152.5
1.352,159.8
1.345,167.0
1.346,153.4
1.355,163.5
1.345,159.6
1.348,166.6
1.347,171.8
1.344,167.1
1.348,161.3
1.354,171.0
1.351,154.6
1.35,157.6
1.351,167.6
1.353,166.4
1.353,162.5
1.354,153.0
1.347,158.3
1.35,167.5
1.351,148.3
1.35,166.3
1.349,158.6
1.357,163.0
1.348,165.3
1.353,165.1
1.353,159.8
1.351,177.7
1.346,164.9
1.349,165.2
1.344,157.4
1.346,159.2
1.349,159.0
1.339,148.0
1.35,168.5
1.341,162.0
1.349,153.5
1.356,173.9
1.354,159.9
1.358,162.8
1.35,158.3
1.346,174.3
1.356,159.1
1.346,163.4
1.344,162.0
1.351,159.8
1.344,162.8
1.348,171.3
1.35,154.8
1.344,172.2
1.353,155.2
1.352,159.4
1.353,159.4
1.347,149.7
1.358,157.4
1.354,161.7
1.359,152.7
1.351,171.0
1.353,164.4
1.351,164.6
1.349,167.0
1.342,161.8
1.342,161.5
1.351,150.3
1.346,153.8
1.353,177.3
1.346,163.2
1.349,152.0
1.349,165.3
1.346,151.8
1.351,167.9
1.345,161.2
1.35,156.0
1.35,160.7
1.353,164.8
1.345,160.2
1.353,156.4
1.343,162.9
1.351,161.4
1.352,163.8
1.348,152.6
1.343,163.7
1.35,171.1
1.354,168.8
1.344,172.6
1.352,163.1
1.351,161.4
1.346,167.9
1.351,172.4
