35267295-A_0.5 13554 Maq 1 Alpha 550
CCH,tension
0.956,93.3
0.955,105.9
0.959,108.4
0.952,100.9
0.955,90.6
0.94,103.9
0.951,97.6
0.96,106.1
0.946,116.7
0.947,99.0
0.955,109.6
0.95,90.3
0.937,91.6
0.945,105.2
0.952,103.0
0.957,109.0
0.945,103.7
0.953,103.0
0.968,103.1
0.954,93.4
0.956,93.1
0.945,102.2
0.949,92.8
0.955,97.0
0.957,103.8
0.943,110.0
0.948,98.0
0.944,110.8
0.95,104.1
0.958,104.8
0.955,111.1
0.953,92.7
0.947,90.2
0.946,99.2
0.946,86.1
0.948,90.1
0.942,107.4
0.946,113.6
0.952,107.8
0.941,88.8
0.953,95.7
0.942,102.9
0.946,102.3
0.947,96.1
0.948,103.4
0.954,104.9
0.96,99.1
0.948,108.2
0.954,92.2
0.959,112.5
0.936,96.9
0.954,101.4
0.956,91.5
0.953,101.2
0.948,83.3
0.936,114.9
0.945,107.2
0.941,102.9
0.952,103.9
0.95,102.1
0.944,104.2
0.96,103.3
0.952,109.3
0.944,105.5
0.953,95.8
0.945,105.2
0.942,113.6
0.952,96.5
0.949,93.7
0.942,103.2
0.955,99.9
0.946,101.7
0.947,114.6
0.944,106.6
0.947,108.9
0.946,100.4
0.952,110.5
0.956,106.8
0.957,88.0
0.933,98.2
0.956,112.8
0.957,107.9
0.949,105.7
0.949,100.2
0.951,94.7
0.955,93.7
0.932,113.1
0.949,97.5
0.954,114.4
0.956,102.6
0.945,105.0
0.952,97.2
0.954,98.6
0.939,90.1
0.942,104.5
0.956,107.5
0.95,94.3
0.959,101.6
0.949,100.0
0.959,106.2
