35267295-A_0.5 884 Maq 1 Alpha 550
CCH,tension
0.948,91.8
0.941,102.6
0.951,92.9
0.949,96.8
0.962,88.3
0.951,102.5
0.943,91.5
0.945,109.0
0.944,102.1
0.948,108.1
0.955,100.9
0.956,84.7
0.955,100.7
0.965,108.6
0.953,97.1
0.948,104.1
0.946,115.5
0.955,87.0
0.945,116.0
0.946,92.1
0.953,97.8
0.944,84.8
0.952,89.9
0.951,106.3
0.953,105.2
0.962,97.4
0.949,101.5
0.953,93.6
0.955,117.0
0.947,99.6
0.953,96.4
0.943,100.8
0.955,110.6
0.944,106.8
0.951,100.1
0.952,107.4
0.943,98.5
0.948,87.5
0.949,91.6
0.957,109.4
0.941,105.2
0.948,96.4
0.949,99.4
0.953,114.9
0.947,81.7
0.939,106.3
0.954,102.7
0.94,106.6
0.94,93.1
0.945,104.4
0.953,98.5
0.955,110.8
0.942,97.3
0.941,93.5
0.944,88.0
0.957,110.0
0.939,105.0
0.946,109.2
0.943,105.4
0.948,99.7
0.965,96.1
0.948,104.4
0.951,100.4
0.954,100.9
0.956,103.1
0.946,105.1
0.956,98.3
0.941,90.4
0.953,102.9
0.951,119.2
0.963,85.9
0.956,81.5
0.955,102.6
0.943,111.3
0.951,90.2
0.952,102.6
0.948,99.8
0.946,100.9
0.953,115.8
0.941,102.9
0.962,88.1
0.949,98.7
0.953,100.3
0.95,105.3
0.952,102.9
0.949,84.6
0.955,105.8
0.954,90.4
0.948,101.9
0.941,108.4
0.95,109.2
0.948,103.1
0.957,117.4
0.949,106.1
0.945,101.0
0.951,96.6
0.942,115.9
0.949,90.3
0.945,98.7
0.957,98.6
