35250567-A_1 2 Maq 1 Alpha 550
CCH,tension
1.411,162.5
1.401,162.1
1.401,177.0
1.401,158.6
1.397,164.5
1.405,162.8
1.397,160.6
1.402,153.3
1.413,171.5
1.391,160.6
1.41,158.8
1.402,156.6
1.401,154.7
1.399,155.7
1.399,148.1
1.401,153.5
1.395,173.3
1.402,153.8
1.396,145.3
1.408,154.8
1.406,150.0
1.4,151.7
1.404,161.4
1.393,168.3
1.409,169.0
1.399,169.8
1.405,177.2
1.398,175.6
1.397,160.2
1.395,160.2
1.399,156.4
1.398,175.8
1.397,168.8
1.405,149.7
1.401,160.3
1.407,167.8
1.393,172.7
1.402,160.3
1.401,160.8
1.395,159.6
1.389,142.7
1.401,158.1
1.403,157.6
1.399,171.0
1.396,160.8
1.403,167.2
1.415,179.0
1.408,149.6
1.398,168.0
1.409,167.6
1.399,155.5
1.397,166.9
1.399,184.7
1.398,153.2
1.403,158.8
1.404,163.0
1.399,160.7
1.404,150.0
1.393,160.2
1.397,153.1
1.393,159.5
1.396,171.4
1.404,165.8
1.402,163.9
1.397,169.1
1.404,160.8
1.396,166.7
1.403,166.5
1.404,145.4
1.397,180.6
1.394,166.3
1.397,160.3
1.393,155.3
1.409,176.2
1.398,174.8
1.397,158.6
1.401,149.0
1.393,164.5
1.415,169.4
1.389,179.8
1.402,160.5
1.408,180.9
1.396,169.3
1.398,159.0
1.397,173.9
1.4,153.6
1.395,169.5
1.408,168.4
1.406,159.8
1.396,171.5
1.4,162.6
1.398,181.9
1.404,161.7
1.399,135.6
1.402,147.3
1.395,158.1
1.39,171.0
1.4,145.3
1.404,155.0
1.395,174.9
