35250567-A_1 15881 Maq 1 Alpha 550
CCH,tension
1.402,172.4
1.401,159.8
1.396,159.2
1.404,172.0
1.404,162.1
1.402,165.5
1.393,158.6
1.406,161.1
1.395,163.8
1.398,167.4
1.397,160.1
1.405,168.2
1.396,164.8
1.4,162.6
1.41,158.4
1.402,168.4
1.402,163.6
1.398,166.3
1.395,154.1
1.394,159.8
1.399,160.3
1.399,163.4
1.396,161.2
1.396,163.0
1.405,151.7
1.397,166.9
1.408,166.7
1.399,170.6
1.401,164.9
1.398,159.1
1.401,164.3
1.403,167.4
1.399,160.4
1.402,153.7
1.397,161.8
1.394,161.4
1.398,155.1
1.403,154.3
1.406,169.0
1.396,161.8
1.4,157.8
1.403,169.0
1.403,176.6
1.398,164.0
1.4,161.1
1.403,155.7
1.393,156.7
1.398,159.5
1.41,162.2
1.397,152.5
1.392,171.2
1.403,159.2
1.398,168.5
1.395,159.2
1.396,158.1
1.395,176.2
1.394,153.0
1.398,150.8
1.4,165.5
1.398,166.9
1.401,159.9
1.398,160.2
1.407,160.1
1.401,158.6
1.405,157.3
1.398,170.1
1.402,169.9
1.4,156.9
1.409,159.8
1.398,163.2
1.396,158.9
1.405,170.8
1.393,163.9
1.398,164.7
1.393,166.7
1.402,165.5
1.4,157.9
1.4,162.3
1.408,157.4
1.397,164.0
1.4,164.7
1.401,160.7
1.398,157.1
1.401,170.4
1.395,168.4
1.399,169.5
1.396,161.0
1.397,166.1
1.4,161.8
1.4,161.2
1.403,160.8
1.4,163.1
1.403,160.2
1.403,159.1
1.396,158.9
1.399,163.7
1.408,161.0
1.405,162.1
1.399,153.9
1.402,159.4
