35250567-A_1 73 Maq 1 Alpha 550
CCH,tension
1.4,149.1
1.404,162.0
1.406,162.4
1.395,158.9
1.402,157.9
1.401,167.1
1.394,162.5
1.402,165.3
1.407,165.0
1.405,159.7
1.401,161.1
1.394,159.6
1.396,151.7
1.401,155.2
1.397,161.9
1.398,171.6
1.402,168.8
1.401,167.9
1.393,164.2
1.398,157.3
1.4,169.0
1.4,161.3
1.403,166.2
1.395,153.4
1.393,161.8
1.399,163.7
1.397,157.1
1.396,152.2
1.407,150.1
1.4,158.0
1.389,158.9
1.402,164.0
1.406,158.5
1.403,158.5
1.403,167.9
1.397,155.5
1.403,165.2
1.407,168.3
1.402,158.1
1.391,157.4
1.406,167.6
1.4,158.0
1.404,171.5
1.398,157.1
1.404,162.3
1.393,164.2
1.391,172.2
1.398,162.7
1.397,161.0
1.409,159.0
1.406,167.8
1.404,178.1
1.398,159.6
1.397,156.2
1.404,163.7
1.402,164.3
1.4,159.7
1.401,164.6
1.395,161.3
1.401,163.2
1.41,171.2
1.396,164.2
1.401,162.2
1.4,165.5
1.405,158.2
1.399,148.8
1.402,158.1
1.403,162.4
1.404,157.5
1.401,165.4
1.4,163.4
1.404,169.0
1.402,166.8
1.398,165.7
1.396,167.6
1.401,164.6
1.4,167.5
1.404,161.5
1.402,166.9
1.4,154.1
1.396,163.6
1.397,168.5
1.4,163.8
1.393,177.8
1.398,154.5
1.399,153.1
1.397,156.5
1.393,161.1
1.397,163.3
1.402,164.3
1.404,165.2
1.399,162.3
1.396,149.3
1.401,164.3
1.406,160.0
1.404,160.8
1.405,168.2
1.401,163.8
1.397,158.1
1.407,172.5
