35250567-A_1 65 Maq 1 Alpha 550
CCH,tension
1.407,171.1
1.401,158.9
1.404,173.4
1.397,161.5
1.399,160.6
1.411,151.6
1.403,150.3
1.395,169.0
1.404,165.3
1.4,157.6
1.402,159.2
1.4,156.2
1.4,155.5
1.393,155.5
1.397,165.9
1.403,163.0
1.398,166.4
1.402,169.6
1.403,166.0
1.403,165.3
1.401,154.8
1.397,154.9
1.395,167.4
1.396,173.2
1.395,155.6
1.406,158.8
1.393,156.2
1.401,166.2
1.405,160.5
1.399,165.1
1.392,165.8
1.391,155.7
1.404,159.9
1.401,154.3
1.401,163.0
1.404,156.2
1.4,169.8
1.397,163.9
1.404,164.4
1.4,163.8
1.403,159.9
1.394,149.0
1.406,151.7
1.402,172.5
1.402,153.2
1.394,163.5
1.398,175.2
1.405,169.3
1.399,170.9
1.398,163.7
1.4,161.1
1.393,155.8
1.402,157.6
1.396,156.8
1.4,162.3
1.397,145.3
1.402,163.1
1.399,169.4
1.397,156.7
1.402,159.1
1.398,158.1
1.406,167.0
1.399,157.2
1.405,168.9
1.404,154.5
1.407,161.1
1.4,158.8
1.404,162.4
1.406,167.2
1.399,168.0
1.395,166.1
1.406,166.7
1.404,159.9
1.399,155.3
1.399,176.0
1.393,157.3
1.4,162.6
1.405,156.9
1.399,174.0
1.397,167.6
1.397,171.3
1.398,160.1
1.411,160.2
1.4,172.0
1.398,165.7
1.398,168.3
1.4,160.2
1.397,167.4
1.397,162.4
1.403,176.4
1.397,153.5
1.399,156.4
1.402,152.6
1.405,166.1
1.404,156.7
1.402,168.9
1.406,177.4
1.397,165.7
1.402,163.8
1.39,157.4
