13896514-B_0.75 1616 Maq 30 Alpha 488 - S
CCH,tension
0.997,121.7
1.001,124.1
1.005,124.7
1.003,106.5
1.015,127.3
0.991,111.1
1.004,113.0
1.001,116.2
0.998,125.0
0.997,119.7
0.999,119.8
0.993,110.3
1.003,121.2
0.991,121.1
1.0,129.4
0.996,112.1
0.993,116.2
1.007,124.6
1.002,120.6
1.007,115.1
1.008,117.7
0.992,129.7
1.0,124.4
1.001,124.3
0.996,115.1
1.003,117.2
0.999,121.8
1.001,121.5
0.99,128.2
1.0,113.2
1.007,124.1
1.003,113.5
0.998,111.5
0.999,121.4
1.009,112.4
1.0,125.4
0.996,116.6
0.997,127.2
1.0,124.7
1.002,123.6
0.997,116.0
1.0,116.2
1.006,124.2
0.991,117.7
1.001,118.5
1.007,113.7
1.006,124.1
0.992,119.3
0.995,115.7
0.995,125.6
0.998,114.7
1.003,116.8
1.002,124.7
0.991,113.0
0.996,112.1
1.004,126.0
1.004,125.8
1.002,115.6
1.003,128.1
0.996,129.7
1.001,123.8
1.024,115.6
1.011,116.3
0.998,117.5
1.007,120.8
0.999,116.1
1.015,122.6
1.001,124.7
1.0,112.9
0.996,116.3
1.001,113.3
1.002,117.3
1.0,116.3
0.996,120.2
0.994,122.5
1.012,121.9
1.001,112.5
1.015,122.9
1.006,115.5
0.99,121.3
1.005,125.4
1.001,122.9
1.007,118.3
0.984,121.5
1.006,110.1
1.0,118.4
0.994,114.1
1.011,126.2
0.997,121.9
0.994,126.4
0.999,129.8
1.001,124.9
1.0,133.5
0.997,126.7
0.998,125.9
1.004,115.9
1.006,116.0
1.011,118.5
1.011,125.7
0.993,123.0
