15363630-B_2.5 11175 Maq 30 Alpha 488 - S
CCH,tension
1.953,268.2
1.949,276.7
1.948,273.8
1.95,275.0
1.946,285.5
1.951,273.2
1.954,278.3
1.953,288.3
1.952,295.1
1.959,289.8
1.947,297.7
1.948,279.9
1.951,279.8
1.941,273.5
1.944,270.6
1.948,296.3
1.956,271.0
1.951,279.7
1.953,275.2
1.948,291.1
1.947,300.7
1.956,289.3
1.951,280.6
1.947,291.1
1.957,290.0
1.95,296.3
1.951,287.8
1.939,293.1
1.947,280.7
1.951,286.2
1.95,275.9
1.948,267.9
1.96,262.8
1.957,282.0
1.945,273.9
1.948,285.0
1.949,280.4
1.943,284.3
1.947,280.5
1.954,281.0
1.951,296.3
1.95,289.0
1.949,288.7
1.955,289.1
1.949,283.1
1.944,276.3
1.947,280.4
1.947,288.7
1.955,283.2
1.95,271.7
1.956,297.2
1.957,280.3
1.951,291.8
1.945,277.6
1.945,281.6
1.957,284.6
1.955,291.6
1.942,284.7
1.947,284.9
1.959,286.7
1.956,280.4
1.949,283.1
1.948,293.1
1.941,273.2
1.949,278.2
1.955,275.6
1.938,282.1
1.957,301.8
1.95,284.2
1.948,297.7
1.953,293.2
1.951,286.0
1.955,279.0
1.948,281.2
1.946,291.2
1.947,277.5
1.945,297.8
1.953,284.5
1.947,286.4
1.954,286.7
1.941,278.3
1.954,278.8
1.942,284.4
1.95,287.4
1.946,297.9
1.953,290.1
1.944,288.2
1.954,282.0
1.951,280.3
1.953,289.7
1.952,264.0
1.945,283.0
1.955,295.2
1.946,285.4
1.95,286.6
1.96,279.9
1.956,295.1
1.947,269.7
1.954,274.3
1.942,287.1
