10737242-A_0.35 1337 Maq 30 Alpha 488 - S
CCH,tension
1.001,66.1
1.009,67.0
1.001,68.3
1.001,67.5
1.001,68.1
1.006,66.5
0.998,67.2
0.994,68.0
1.0,67.5
1.003,68.2
0.999,67.4
1.0,66.9
0.997,68.6
1.002,67.7
1.004,66.5
1.002,66.3
1.003,66.4
0.997,68.2
0.998,67.3
0.999,67.4
1.005,68.3
0.997,68.4
0.993,67.9
1.003,68.4
1.003,68.9
1.004,68.3
0.997,67.6
0.995,68.0
1.002,66.7
0.998,69.4
1.001,66.6
0.997,69.0
1.009,67.8
1.001,68.7
0.995,66.9
1.004,67.8
1.001,66.6
1.002,69.1
1.003,67.5
1.001,67.8
1.0,68.5
1.011,67.0
0.998,67.4
0.999,67.5
0.999,67.0
0.997,65.6
0.996,67.5
1.002,66.0
1.0,67.4
0.998,65.5
1.006,68.7
1.007,67.7
1.005,68.4
0.999,67.4
0.995,67.7
1.0,67.4
1.007,68.5
1.0,68.0
1.001,69.1
0.999,66.1
1.003,67.4
1.0,68.3
0.997,67.3
1.003,67.6
1.0,67.0
0.998,67.5
0.995,69.6
0.998,67.7
1.0,67.3
1.004,67.8
1.008,69.5
1.001,67.4
1.0,68.2
1.008,66.7
1.007,68.7
1.004,66.1
1.001,68.6
1.005,68.1
0.999,69.9
1.001,66.9
0.995,68.6
0.988,67.1
1.0,66.5
0.999,67.5
0.996,67.9
0.995,68.4
0.997,66.0
0.997,64.2
1.003,67.5
0.996,65.6
1.0,66.2
1.003,67.2
1.005,67.4
1.0,67.6
0.997,66.8
0.998,67.1
1.002,66.4
0.993,67.5
1.005,68.2
1.002,68.3
