15457849-A_1.5 91 Maq 30 Alpha 488 - S
CCH,tension
1.696,206.5
1.712,207.5
1.702,203.0
1.701,195.9
1.696,207.6
1.696,201.7
1.712,189.6
1.706,207.7
1.706,198.3
1.705,199.1
1.697,213.9
1.698,209.8
1.702,204.8
1.707,201.5
1.706,200.5
1.701,205.2
1.709,201.7
1.704,195.7
1.693,210.7
1.708,199.2
1.702,199.9
1.712,201.3
1.7,195.9
1.7,198.7
1.701,209.8
1.705,207.5
1.702,204.9
1.701,210.9
1.701,198.9
1.688,202.6
1.696,202.8
1.708,208.4
1.692,195.5
1.7,201.3
1.7,205.5
1.693,208.1
1.702,191.2
1.703,206.1
1.697,197.0
1.7,206.5
1.694,205.3
1.703,203.1
1.696,205.6
1.703,204.4
1.698,194.5
1.695,196.4
1.696,208.4
1.691,192.7
1.698,204.5
1.693,201.7
1.695,201.0
1.699,205.3
1.704,197.2
1.702,196.3
1.702,202.0
1.694,199.7
1.695,198.9
1.704,210.8
1.713,199.2
1.7,195.8
1.697,208.0
1.699,204.2
1.696,208.6
1.714,198.9
1.692,204.0
1.699,196.4
1.696,206.0
1.691,203.0
1.696,203.7
1.703,202.7
1.707,195.3
1.698,204.6
1.693,200.1
1.689,197.8
1.705,198.2
1.699,201.8
1.701,195.2
1.698,205.2
1.703,199.2
1.703,211.9
1.698,209.4
1.7,202.1
1.695,207.2
1.706,208.7
1.702,200.3
1.703,205.2
1.701,204.9
1.698,203.0
1.702,199.7
1.696,217.2
1.698,202.4
1.699,204.2
1.703,208.7
1.702,201.2
1.711,193.9
1.7,204.1
1.697,200.6
1.697,192.4
1.69,202.4
1.694,193.0
