13896514-B_0.75 1616 Maq 1 Alpha 550
CCH,tension
0.996,123.8
1.01,143.7
1.007,125.1
1.006,114.3
1.003,124.4
1.002,137.2
1.0,129.3
1.005,105.8
1.0,119.7
1.003,129.6
1.0,117.7
0.999,122.9
0.995,118.0
1.001,115.9
0.996,132.3
1.004,119.6
0.99,113.4
0.993,130.4
1.002,114.2
0.997,132.3
0.997,115.4
0.997,117.2
0.995,113.6
1.001,120.5
0.994,127.2
1.01,125.5
1.0,138.9
0.998,120.6
0.998,136.0
0.999,134.5
0.995,129.7
1.0,112.9
1.001,125.8
1.0,112.8
1.006,113.5
0.999,119.9
0.993,128.0
0.998,137.0
0.993,126.0
0.997,115.8
0.995,131.5
0.99,118.5
0.998,109.9
1.015,120.6
0.998,120.8
1.003,123.5
1.006,134.3
0.987,127.3
1.001,115.0
1.006,126.3
0.997,131.2
1.004,110.9
0.992,134.9
0.993,120.7
0.992,130.5
0.997,133.6
1.005,128.9
0.995,113.1
0.999,119.5
0.989,126.3
0.999,118.0
0.999,119.9
0.997,128.1
0.997,128.1
0.995,125.2
1.001,119.3
0.999,117.5
0.999,112.3
1.001,141.1
1.011,126.6
0.992,104.6
1.007,124.1
0.998,132.0
1.001,112.2
1.001,129.2
1.007,117.9
1.002,132.0
0.997,122.5
0.997,129.6
1.0,133.5
0.997,107.2
1.005,135.7
1.003,108.2
0.993,112.5
1.005,133.8
1.006,129.9
0.994,121.4
1.001,121.8
0.997,118.0
1.004,129.1
1.002,116.9
0.994,121.1
1.001,126.4
0.993,112.4
1.001,119.1
1.004,113.0
0.994,118.4
1.005,131.7
1.002,129.5
0.998,121.4
