35410019-B_0.35 11596 Maq 1 Alpha 550
CCH,tension
0.813,67.8
0.809,68.7
0.817,67.7
0.811,66.8
0.814,68.4
0.815,67.4
0.811,68.0
0.807,67.6
0.802,67.7
0.804,65.4
0.812,67.5
0.805,68.4
0.805,68.5
0.821,68.4
0.816,66.5
0.807,67.1
0.801,67.7
0.807,67.2
0.814,67.3
0.809,68.2
0.812,66.6
0.815,68.3
0.811,68.0
0.811,67.3
0.807,68.9
0.805,67.3
0.809,69.0
0.808,66.9
0.807,68.0
0.815,68.9
0.823,66.7
0.805,69.2
0.811,68.7
0.809,67.6
0.803,66.3
0.804,68.4
0.809,66.8
0.812,67.8
0.811,66.0
0.807,68.4
0.814,68.1
0.802,67.9
0.817,69.0
0.808,67.9
0.806,66.8
0.811,66.7
0.808,66.2
0.815,66.2
0.808,66.8
0.809,67.5
0.817,68.1
0.811,65.9
0.814,66.4
0.807,68.6
0.809,65.9
0.813,67.2
0.815,66.0
0.806,68.1
0.808,67.2
0.811,66.7
0.815,66.5
0.806,66.0
0.809,68.8
0.814,69.3
0.814,68.7
0.814,66.3
0.81,69.1
0.816,66.0
0.81,68.4
0.814,68.6
0.81,66.1
0.808,68.4
0.814,67.8
0.806,68.1
0.814,68.1
0.807,68.3
0.809,68.3
0.821,68.3
0.809,69.2
0.809,69.1
0.823,67.8
0.803,68.0
0.811,68.0
0.805,66.5
0.813,68.1
0.8,68.1
0.807,69.3
0.809,70.3
0.802,68.8
0.818,68.0
0.804,65.5
0.808,66.1
0.815,68.7
0.802,66.2
0.808,67.5
0.802,68.1
0.808,68.6
0.818,66.5
0.807,67.5
0.809,67.0
